Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 1	Area Sample 1	#Peptides	#Unique	#Spec Sample 1	PTM	Avg. Mass	Description
3519	8420	HKHPLO_00199	46,13	16	16	5,6E+06	1	1	1	Carbamidomethylation	18518	peptidoglycan-associated lipoprotein Pal
2955	3416	LLHKPE_02355	67,18	3	3	5,6E+06	1	1	1		45053	Toxic anion resistance protein
3281	6341	FCFFJI_00375	48,54	8	8	5,6E+06	1	1	1		21369	Corrinoid adenosyltransferase
3146	5163	LLHKPE_02761	71,68	9	9	5,6E+06	1	1	1		21095	DUF2934 domain-containing protein
3405	8710	FCFFJI_02263	37,17	2	2	5,6E+06	1	1	1		50694	Ammonium transporter
3355	7421	LLHKPE_00396	40,51	7	7	5,6E+06	1	1	1		21197	oligoribonuclease
2978	3178	FCFFJI_02620	58,64	3	3	5,6E+06	1	1	1		55257	DEAD/DEAH box helicase
3582	8842	LLHKPE_01313	33,35	12	12	5,5E+06	1	1	1		16772	HupH hydrogenase expression protein C-terminal domain-containing protein
3339	7253	LLHKPE_00455	74,57	9	9	5,4E+06	1	1	1		16139	DUF2147 domain-containing protein
3339	7559	DCJHLG_01679	74,57	9	9	5,4E+06	1	1	1		16160	DUF2147 domain-containing protein
3517	8408	JABIIP_02343	46,7	5	5	5,4E+06	1	1	1		37464	Phosphate ABC transporter substrate-binding protein
3356	7491	JABIIP_02841	46,79	10	10	5,4E+06	1	1	1		20508	YceI family protein
3092	6349	HAPDOO_02449	32,14	1	1	5,4E+06	1	1	1		124939	PAS domain S-box protein
3115	3705	FCFFJI_02265	52	8	8	5,4E+06	1	1	1		19548	Hydrolase
3390	8449	AEBICJ_04024	51,21	1	1	5,3E+06	1	1	1		65981	Acyl-CoA dehydrogenase
3475	8100	AIFLKA_03179	58,08	13	13	5,3E+06	1	1	1		17315	Peptidyl-prolyl cis-trans isomerase
3434	7787	LLHKPE_00563	85,4	11	11	5,3E+06	1	1	1		16547	DUF29 domain-containing protein
3208	7531	HNMFNB_00513	51,15	2	2	5,3E+06	1	1	1	Carbamidomethylation	94844	leucine--tRNA ligase
3162	5874	DCJHLG_01671	32,01	6	6	5,3E+06	1	1	1	Carbamidomethylation	16775	Calcium:proton antiporter
3510	8358	BDJIJG_01773	48,22	14	14	5,2E+06	1	1	1	Carbamidomethylation	9055	UPF0434 protein PSPPH_1629
3179	6269	PPMOBL_00061	31,76	1	1	5,2E+06	1	1	1		70793	Protein meaA
3177	6196	FCFFJI_00868	70,1	3	3	5,2E+06	1	1	1		40361	quinolinate synthase NadA
3433	7786	LGNCKJ_00938	85,23	14	14	5,1E+06	1	1	1		15725	Glycine zipper 2TM domain-containing protein
3492	8269	LLHKPE_01602	54,76	8	8	5,0E+06	1	1	1		12685	fumarate reductase subunit FrdD
2977	2688	LLHKPE_02091	43,19	3	3	5,0E+06	1	1	1		61112	CTP synthase
2977	4605	DHPIBI_04066	43,19	3	3	5,0E+06	1	1	1		60945	CTP synthase
2977	5159	AIFLKA_02105	43,19	3	3	5,0E+06	1	1	1		61030	CTP synthase
2893	2897	LLHKPE_00925	58,75	2	2	4,9E+06	1	1	1		70187	Putative ErfK/YbiS/YcfS/YnhG family protein
2893	3021	DCJHLG_01655	58,75	2	2	4,9E+06	1	1	1		66702	L D-transpeptidase family protein
2893	3341	LGNCKJ_01990	58,75	2	2	4,9E+06	1	1	1		67554	L D-TPase catalytic domain-containing protein
2893	3417	JABIIP_00383	58,75	2	2	4,9E+06	1	1	1		69905	L D-TPase catalytic domain-containing protein
2893	3634	DHPIBI_01101	58,75	2	2	4,9E+06	1	1	1		70359	L D-TPase catalytic domain-containing protein
2893	3796	AIFLKA_01533	58,75	2	2	4,9E+06	1	1	1		69333	L D-TPase catalytic domain-containing protein
3386	8316	LLHKPE_01617	50,25	5	5	4,9E+06	1	1	1		38061	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
3528	8478	LLHKPE_00090	44,57	12	12	4,9E+06	1	1	1		11606	hypothetical protein
3435	7790	FCFFJI_00546	85,91	9	9	4,9E+06	1	1	1		17143	transcription elongation factor GreA
3294	6462	FCFFJI_00765	59,63	19	19	4,9E+06	1	1	1		13168	hypothetical protein
3533	8504	DHPIBI_00743	49,19	3	3	4,8E+06	1	1	1		31824	Virulence protein SciE type
3503	8320	BDJIJG_03817	49,9	7	7	4,8E+06	1	1	1	Carbamidomethylation	16700	Pilin
3480	8118	LLHKPE_02399	56,98	11	11	4,8E+06	1	1	1		24499	RNA polymerase sigma factor
3619	8995	LNJFLG_02972	32,75	2	2	4,7E+06	1	1	1	Deamidation (NQ)	39989	Outer membrane protein assembly factor BamC
3619	8997	KABFEG_00009	32,75	2	2	4,7E+06	1	1	1	Deamidation (NQ)	41044	outer membrane protein assembly factor BamC
3550	8637	HNMFNB_00312	37,98	3	3	4,7E+06	1	1	1		38694	Alkene reductase
3168	6031	BDJIJG_03484	73,6	17	17	4,6E+06	1	1	1		8339	translation initiation factor IF-1
3168	6032	LLHKPE_00974	73,6	17	17	4,6E+06	1	1	1		8273	translation initiation factor IF-1
3168	6033	ODMPFI_03287	73,6	17	17	4,6E+06	1	1	1		8273	translation initiation factor IF-1
3168	6034	JABIIP_01995	73,6	17	17	4,6E+06	1	1	1		8325	translation initiation factor IF-1
3168	7869	AIFLKA_01649	73,6	17	17	4,6E+06	1	1	1		8327	translation initiation factor IF-1
3168	7870	DCJHLG_02387	73,6	17	17	4,6E+06	1	1	1		8327	translation initiation factor IF-1
3168	7871	LGNCKJ_01156	73,6	17	17	4,6E+06	1	1	1		8327	translation initiation factor IF-1
3168	7872	APBOIA_02073	73,6	16	16	4,6E+06	1	1	1		8413	translation initiation factor IF-1
3168	7884	DHPIBI_00180	73,6	10	10	4,6E+06	1	1	1		14262	Translation initiation factor IF-1
3201	7133	DCJHLG_00580	33,52	3	3	4,5E+06	1	1	1		21711	Polyisoprenoid-binding protein YceI
3201	8910	HNMFNB_02537	33,52	4	4	4,5E+06	1	1	1		20884	YceI family protein
3225	5778	FCFFJI_00085	79,53	6	6	4,5E+06	1	1	1		26992	hydroxyacylglutathione hydrolase
3476	8106	FCFFJI_00321	57,85	12	12	4,4E+06	1	1	1		15272	N-acetyltransferase domain-containing protein
3297	6526	JABIIP_01006	65,48	2	2	4,4E+06	1	1	1		89112	sodium-translocating pyrophosphatase
3297	7953	LGNCKJ_00196	65,48	2	2	4,4E+06	1	1	1		89503	sodium-translocating pyrophosphatase
3297	7954	LLHKPE_03933	65,48	2	2	4,4E+06	1	1	1		90099	sodium-translocating pyrophosphatase
3357	7505	FCFFJI_00548	33,78	9	9	4,3E+06	1	1	1		13260	YhbY family RNA-binding protein
3095	6528	LLHKPE_00360	64,9	8	8	4,2E+06	1	1	1	Carbamidomethylation	22816	ribosome maturation factor RimP
3047	3889	LLHKPE_03964	57,09	4	4	4,2E+06	1	1	1		39714	T6SS Phospholipase effector Tle1-like catalytic domain-containing protein
3005	4481	LLHKPE_00668	63,33	2	2	4,2E+06	1	1	1		97323	Putative Cyclin-dependent kinase
3016	5723	FCFFJI_02120	44,01	9	9	4,2E+06	1	1	1		21520	DUF5666 domain-containing protein
3037	3678	DCJHLG_00373	50,45	3	3	4,2E+06	1	1	1		44526	D-3-phosphoglycerate dehydrogenase
3037	4248	JABIIP_01559	50,45	3	3	4,2E+06	1	1	1		46785	phosphoglycerate dehydrogenase
3037	6231	LGNCKJ_00307	50,45	3	3	4,2E+06	1	1	1		44476	phosphoglycerate dehydrogenase
3037	7241	PPMOBL_03448	50,45	3	3	4,2E+06	1	1	1		44447	D-3-phosphoglycerate dehydrogenase
3037	7534	BDJIJG_01965	50,45	3	3	4,2E+06	1	1	1		44594	phosphoglycerate dehydrogenase
3070	5004	FCFFJI_01599	54,84	5	5	4,2E+06	1	1	1		28075	Enoyl-CoA hydratase/isomerase family protein
3581	8833	FCFFJI_02078	33,54	4	4	4,1E+06	1	1	1	Carbamidomethylation	33473	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
3374	7926	LLHKPE_02076	73,68	12	12	4,1E+06	1	1	1	Carbamidomethylation	9974	RNP-1 like RNA-binding protein
3387	8326	FCFFJI_02142	50,24	4	4	4,1E+06	1	1	1		33068	50S ribosomal protein L3 N(5)-glutamine methyltransferase
3310	6784	BDJIJG_03636	40,91	3	3	4,1E+06	1	1	1		31528	penicillin-insensitive murein endopeptidase
3310	8591	LLHKPE_02553	40,91	3	3	4,1E+06	1	1	1		30559	Penicillin-insensitive murein endopeptidase
3310	8592	AIFLKA_00434	40,91	3	3	4,1E+06	1	1	1		31712	Penicillin-insensitive murein endopeptidase
3091	6302	LLHKPE_02526	53,46	3	3	4,0E+06	1	1	1		44389	Twitching motility protein
3026	2917	FCFFJI_02413	63,21	6	6	4,0E+06	1	1	1		32374	Glucokinase
3537	8511	AEBICJ_03590	41,97	5	5	4,0E+06	1	1	1		24864	Peptidyl-prolyl cis-trans isomerase
3017	5770	FCFFJI_02077	58,31	3	3	4,0E+06	1	1	1		42383	ATP-binding protein
3451	7916	AEBICJ_02235	68,08	16	16	4,0E+06	1	1	1	Carbamidomethylation	11699	Lipoprotein
3007	4977	KNPENJ_00098	42,35	3	3	3,9E+06	1	1	1	Carbamidomethylation	82742	Catalase-peroxidase
3265	6107	FCFFJI_01279	51,43	3	3	3,9E+06	1	1	1		31636	histidine kinase
3064	4821	AEBICJ_00678	55,96	3	3	3,9E+06	1	1	1		34152	30S ribosomal protein S2
2981	3366	FCFFJI_00130	76,32	9	9	3,7E+06	1	1	1		26689	Fumarylacetoacetate hydrolase family protein
3057	4471	LLHKPE_02650	42,69	2	2	3,7E+06	1	1	1		105857	phosphoenolpyruvate carboxylase
3192	6695	FCFFJI_01212	71,58	6	6	3,6E+06	1	1	1		38630	alanine racemase
3363	7630	JABIIP_02425	40,25	3	3	3,6E+06	1	1	1		45297	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
3363	8564	KJNNEE_00795	40,25	3	3	3,6E+06	1	1	1		44545	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
3363	8565	AIFLKA_01782	40,25	3	3	3,6E+06	1	1	1		44821	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
3042	3769	AEBICJ_03589	58,38	4	4	3,5E+06	1	1	1		32881	class I fructose-bisphosphate aldolase
3203	7198	AIFLKA_01982	50,93	12	12	3,5E+06	1	1	1		12134	Grx4 family monothiol glutaredoxin
3203	8277	JABIIP_03276	50,93	12	12	3,5E+06	1	1	1		12497	Grx4 family monothiol glutaredoxin
3203	8278	LGNCKJ_01753	50,93	12	12	3,5E+06	1	1	1		12277	Grx4 family monothiol glutaredoxin
3203	8279	DCJHLG_01194	50,93	12	12	3,5E+06	1	1	1		12358	Grx4 family monothiol glutaredoxin
3203	8280	BDJIJG_02427	50,93	11	11	3,5E+06	1	1	1		12690	Grx4 family monothiol glutaredoxin
3383	8231	AEBICJ_03537	52,12	15	15	3,4E+06	1	1	1		9606	50S ribosomal protein L30
3235	5849	LLHKPE_02671	36,3	7	7	3,4E+06	1	1	1		16209	dUTP diphosphatase
3497	8296	FCFFJI_00055	51,14	5	5	3,4E+06	1	1	1		27316	Zf-TFIIB domain-containing protein
3351	7319	JABIIP_03011	46,25	8	8	3,4E+06	1	1	1		13573	Response regulator
2940	4074	DIBEOF_02289	60,46	3	3	3,4E+06	1	1	1		41356	Branched chain amino acid ABC transporter substrate-binding protein
3048	3947	JABIIP_00860	48,23	4	4	3,4E+06	1	1	1		40815	lytic murein transglycosylase B
3502	8319	LGNCKJ_02718	50,02	4	4	3,4E+06	1	1	1		37020	Fe(3+) ABC transporter substrate-binding protein
3381	8170	FCFFJI_02104	54,55	4	4	3,3E+06	1	1	1		39610	Nucleotidyltransferase
3004	4421	FCFFJI_00245	69,04	3	3	3,3E+06	1	1	1		46941	TolC family protein
3321	6993	LLHKPE_01207	33,57	3	3	3,3E+06	1	1	1		36304	phosphate acyltransferase PlsX
2888	2016	FCFFJI_00201	81,5	2	2	3,3E+06	1	1	1		82700	ribonuclease R
3062	4723	FCFFJI_01896	57,51	3	3	3,3E+06	1	1	1		42571	1-deoxy-D-xylulose-5-phosphate reductoisomerase
3392	8479	BDJIJG_02399	44,53	4	4	3,3E+06	1	1	1		30356	DUF2092 domain-containing protein
3388	8416	FCFFJI_02538	46,55	7	7	3,3E+06	1	1	1		16629	Hemerythrin domain-containing protein
3431	7781	LLHKPE_00832	89,48	27	27	3,2E+06	1	1	1		7600	hypothetical protein
2915	2655	FCFFJI_01474	75,54	1	1	3,2E+06	1	1	1		123420	EAL domain-containing protein
3046	3811	LLHKPE_02363	69,45	7	7	3,2E+06	1	1	1		15622	Putative Rhodanese-like protein
3601	8915	FCFFJI_02167	31,75	2	2	3,1E+06	1	1	1		46482	C4-dicarboxylate transporter
3137	4754	HADHNG_03513	69,35	7	7	3,1E+06	1	1	1		38261	Iron ABC transporter substrate-binding protein
3326	7036	JABIIP_00349	61,31	8	8	3,1E+06	1	1	1	Carbamidomethylation	28132	enoyl-CoA hydratase
3298	6562	LLHKPE_02078	37,25	11	11	3,1E+06	1	1	1	Carbamidomethylation	19190	Protein YrdA
3114	3594	LLHKPE_03486	45,5	4	4	3,1E+06	1	1	1		37295	phosphate ABC transporter substrate-binding protein PstS
2928	2733	LLHKPE_00450	64,8	4	4	3,1E+06	1	1	1		30993	trehalose-phosphatase
3453	7932	KABFEG_01620	66,06	5	5	3,0E+06	1	1	1		52595	threonine synthase
3210	7651	JABIIP_00233	37,48	6	6	3,0E+06	1	1	1		43060	beta-ketoacyl-ACP synthase II
3555	8650	LGNCKJ_00884	37,31	13	13	3,0E+06	1	1	1		8991	50S ribosomal protein L28
3488	8172	FCFFJI_01059	57,11	6	6	3,0E+06	1	1	1		17364	CinA family protein
3126	4183	FCFFJI_00361	46,51	7	7	3,0E+06	1	1	1		24964	GntR family transcriptional regulator
3600	8914	JABIIP_00621	31,76	3	3	3,0E+06	1	1	1		41732	Putative FIST C domain protein
3273	6193	FCFFJI_01774	66,54	2	2	3,0E+06	1	1	1		82679	GTP pyrophosphokinase
3347	7297	LLHKPE_02815	61,18	3	3	3,0E+06	1	1	1		72345	Putative Calcium/calmodulin-dependent protein kinase
3122	4033	JABIIP_02322	69,26	7	7	3,0E+06	1	1	1		23616	Thiol:disulfide interchange protein DsbA
3071	5012	FCFFJI_00527	55,04	3	3	3,0E+06	1	1	1		49745	glucose-1-phosphate adenylyltransferase
3050	4132	FCFFJI_01235	74,71	14	14	2,9E+06	1	1	1	Carbamidomethylation	13982	hypothetical protein
3429	7774	JABIIP_00357	94,4	14	14	2,9E+06	1	1	1		14032	50S ribosomal protein L21
3397	8506	LGNCKJ_02918	42,27	10	10	2,9E+06	1	1	1		13480	Response regulator
3397	8507	DCJHLG_00265	42,27	10	10	2,9E+06	1	1	1		13422	Response regulator
3143	5008	LLHKPE_02706	58,93	5	5	2,9E+06	1	1	1		28345	4-hydroxy-tetrahydrodipicolinate reductase
3474	8087	FCFFJI_01736	58,47	10	10	2,9E+06	1	1	1		17942	TPM domain-containing protein
3505	8350	LLHKPE_00768	48,58	5	5	2,9E+06	1	1	1		29199	DUF4239 domain-containing protein
3293	6452	FCFFJI_00895	33,07	5	5	2,9E+06	1	1	1		21026	DUF4255 domain-containing protein
2902	2010	LLHKPE_01744	31,83	5	5	2,9E+06	1	1	1		46143	arginine deiminase
2902	2271	BDJIJG_02416	31,83	5	5	2,9E+06	1	1	1		46927	arginine deiminase
3486	8157	HAPDOO_01757	55	12	12	2,8E+06	1	1	1		26580	triose-phosphate isomerase
3314	6815	LLHKPE_03154	37,83	25	25	2,8E+06	1	1	1		9265	Oxaloacetate decarboxylase gamma chain
3221	5703	FCFFJI_02403	40,55	3	3	2,8E+06	1	1	1		45047	lipoprotein-releasing ABC transporter permease subunit
3459	7973	JABIIP_02825	63,46	18	18	2,8E+06	1	1	1		11291	preprotein translocase subunit SecG
3459	7974	AIFLKA_00632	63,46	18	18	2,8E+06	1	1	1		11425	preprotein translocase subunit SecG
3459	7975	LGNCKJ_00837	63,46	18	18	2,8E+06	1	1	1		11634	preprotein translocase subunit SecG
3459	7976	DHPIBI_01169	63,46	18	18	2,8E+06	1	1	1		11525	Protein-export membrane protein SecG
3427	7763	FCFFJI_02419	111,12	7	7	2,8E+06	1	1	1		47255	metalloprotease PmbA
3056	4434	DHPIBI_03775	58,76	7	7	2,7E+06	1	1	1		21392	hypothetical protein
3056	4861	AIFLKA_03405	58,76	9	9	2,7E+06	1	1	1		16745	Conjugal transfer protein TraD
3073	5106	BDJIJG_00196	33,25	2	2	2,7E+06	1	1	1		47860	TRZ/ATZ family hydrolase
3073	5818	LLHKPE_00271	33,25	2	2	2,7E+06	1	1	1		47514	TRZ/ATZ family hydrolase
3446	7853	HKHPLO_01766	72,79	9	9	2,7E+06	1	1	1		22151	Tfp pilus assembly protein FimT/FimU
2979	3256	FCFFJI_02624	55,47	6	6	2,7E+06	1	1	1	Carbamidomethylation	27019	hypothetical protein
3515	8403	FCFFJI_02108	46,78	2	2	2,7E+06	1	1	1		89698	EAL domain-containing protein
3163	5882	LLHKPE_03389	60,97	9	9	2,7E+06	1	1	1		13054	DUF1820 domain-containing protein
3304	6685	LLHKPE_00960	55,61	8	8	2,7E+06	1	1	1		28777	Leucine/isoleucine/valine transporter subunit ATP-binding component of ABC superfamily
3039	3702	LLHKPE_02235	55,17	1	1	2,7E+06	1	1	1		120353	Peptidase C14 caspase domain-containing protein
3215	8806	LGNCKJ_01483	35,11	2	2	2,7E+06	1	1	1		55513	electron transport complex subunit RsxC
3244	5939	HKHPLO_01628	64,95	6	6	2,7E+06	1	1	1		30117	Outer membrane protein beta-barrel domain-containing protein
3491	8261	FCFFJI_01168	51,53	29	29	2,7E+06	1	1	1		6688	50S ribosomal protein L33
2963	3973	LLHKPE_00554	69,66	5	5	2,7E+06	1	1	1		37426	hypothetical protein
3524	8434	FCFFJI_01833	45,39	6	6	2,7E+06	1	1	1		20795	dTDP-4-dehydrorhamnose 3 5-epimerase
3561	8691	FCFFJI_01753	36,79	5	5	2,7E+06	1	1	1		30080	pantoate--beta-alanine ligase
3404	8697	AIFLKA_00796	36,6	11	11	2,7E+06	1	1	1		12034	Putative carboxymuconolactone decarboxylase family protein
3404	8698	JABIIP_02896	36,6	11	11	2,7E+06	1	1	1		11914	Carboxymuconolactone decarboxylase family protein
3404	8699	DCJHLG_02563	36,6	11	11	2,7E+06	1	1	1		12285	Alkylhydroperoxidase
3309	6770	HAPDOO_02510	64,89	13	13	2,6E+06	1	1	1		14838	Surface antigen
3053	4204	LNJFLG_01650	32,65	1	1	2,6E+06	1	1	1		61658	30S ribosomal protein S1
3053	6934	KABFEG_02642	32,65	1	1	2,6E+06	1	1	1		60985	30S ribosomal protein S1
3053	8981	DIBEOF_02024	32,65	3	3	2,6E+06	1	1	1		28841	S1 domain-containing post-transcriptional regulator GSP13
3153	5692	HKHPLO_00744	67,89	10	10	2,6E+06	1	1	1		20292	outer membrane protein
3282	6346	LLHKPE_00552	51,49	4	4	2,6E+06	1	1	1		35250	Glycosyltransferase 2-like domain-containing protein
3132	4556	JABIIP_02631	65,11	3	3	2,5E+06	1	1	1		71776	TAT-dependent nitrous-oxide reductase
3238	5896	AEBICJ_03853	52,51	3	3	2,5E+06	1	1	1		28742	Lipoprotein
3317	6914	HADHNG_03592	49,05	12	12	2,5E+06	1	1	1		14840	ribulose bisphosphate carboxylase small subunit
3252	5981	AIFLKA_02245	82,82	7	7	2,5E+06	1	1	1		22277	DUF5666 domain-containing protein
3323	7029	BDJIJG_02258	51	6	6	2,5E+06	1	1	1		39956	Branched-chain amino acid ABC transporter substrate-binding protein
3536	8510	ANKJKK_04226	42,08	6	6	2,5E+06	1	1	1		48788	Glutamine synthetase
3379	8065	JABIIP_02202	59,89	21	21	2,5E+06	1	1	1		8137	DUF465 domain-containing protein
3302	6621	LNJFLG_02203	43,69	2	2	2,5E+06	1	1	1	Oxidation (M)	102173	translation initiation factor IF-2
2954	3143	LLHKPE_00897	43,24	5	5	2,5E+06	1	1	1		46228	Putative Outer membrane protein
3457	7968	FCFFJI_00824	64,09	17	17	2,4E+06	1	1	1	Carbamidomethylation	11237	TIGR02301 family protein
3394	8483	FCFFJI_00386	44,1	3	3	2,4E+06	1	1	1		45453	multifunctional CCA addition/repair protein
3455	7949	FCFFJI_00273	68,15	4	4	2,4E+06	1	1	1		29849	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
3428	7769	FCFFJI_01174	93,25	36	36	2,4E+06	1	1	1		6250	LPXTG cell wall anchor domain-containing protein
3178	6218	LLHKPE_01813	45,39	2	2	2,4E+06	1	1	1		44832	Precorrin-6Y C5 15-methyltransferase (Decarboxylating)
3178	7579	AIFLKA_01837	45,39	2	2	2,4E+06	1	1	1		44737	Precorrin-6Y C5 15-methyltransferase (Decarboxylating)
3178	8450	DCJHLG_01391	45,39	2	2	2,4E+06	1	1	1		44708	Precorrin-6y C5 15-methyltransferase (Decarboxylating) subunit CbiE
3245	5953	FCFFJI_00867	35,44	8	8	2,4E+06	1	1	1	Carbamidomethylation	17993	Rhodanese-like domain-containing protein
3424	8989	HADHNG_01833	30,54	3	3	2,4E+06	1	1	1	Oxidation (M)	48968	dihydrolipoyl dehydrogenase
3129	4359	FCFFJI_01208	40,84	7	7	2,4E+06	1	1	1		29549	Substrate-binding domain-containing protein
3035	3551	FCFFJI_00825	52,66	2	2	2,4E+06	1	1	1		39967	MBL fold metallo-hydrolase
3509	8357	FCFFJI_01207	48,13	9	9	2,3E+06	1	1	1		23151	ATP-binding cassette domain-containing protein
2948	3241	LLHKPE_00320	62,31	2	2	2,3E+06	1	1	1		76221	Glycogen debranching enzyme
2948	4692	JABIIP_01652	62,31	2	2	2,3E+06	1	1	1		73928	Glycogen debranching protein
3472	8084	LLHKPE_02090	58,59	7	7	2,3E+06	1	1	1	Carbamidomethylation	24073	hypothetical protein
2952	2865	DHPIBI_00698	33,1	2	2	2,3E+06	1	1	1		64038	Type IV pilus assembly ATPase PilB
2952	2977	JABIIP_00491	33,1	2	2	2,3E+06	1	1	1		63923	type IV-A pilus assembly ATPase PilB
2952	3382	LGNCKJ_01901	33,1	2	2	2,3E+06	1	1	1		63891	type IV-A pilus assembly ATPase PilB
2952	3560	JABIIP_03257	33,1	3	3	2,3E+06	1	1	1		51192	type IV-A pilus assembly ATPase PilB
2952	4636	AIFLKA_00193	33,1	2	2	2,3E+06	1	1	1		63900	type IV-A pilus assembly ATPase PilB
3009	5009	DHPIBI_02225	42,6	4	4	2,3E+06	1	1	1		84808	Outer membrane protein assembly factor BamA
3574	8776	AEBICJ_04254	34,71	18	18	2,3E+06	1	1	1		8859	acyl carrier protein
3489	8203	LLHKPE_00101	52,59	13	13	2,3E+06	1	1	1		23842	2-polyprenyl-3-methyl-6-methoxy-1 4-benzoquinone monooxygenase
3086	5899	FCFFJI_00507	44,67	1	1	2,3E+06	1	1	1		139764	YhdP family protein
3328	7067	AEBICJ_00562	34,4	3	3	2,2E+06	1	1	1		28535	Phosphodiester glycosidase domain-containing protein
3207	7530	AIFLKA_02860	84,57	6	6	2,2E+06	1	1	1	Carbamidomethylation	36018	Malonyl CoA-acyl carrier protein transacylase
3207	7794	JABIIP_00004	84,57	6	6	2,2E+06	1	1	1	Carbamidomethylation	35817	Malonyl CoA-acyl carrier protein transacylase
3580	8820	FCFFJI_02697	33,71	10	10	2,2E+06	1	1	1	Deamidation (NQ)	35992	Anthranilate phosphoribosyltransferase
3112	3198	AEBICJ_02837	64,38	5	5	2,2E+06	1	1	1		33936	DUF481 domain-containing protein
2904	2953	FCFFJI_01438	43,36	4	4	2,2E+06	1	1	1		42308	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
3362	7606	FCFFJI_00767	62,09	5	5	2,2E+06	1	1	1		34259	Aldo/keto reductase
3507	8353	DHPIBI_03754	57,11	3	3	2,2E+06	1	1	1		38907	Porin
3507	8354	AIFLKA_01309	57,11	3	3	2,2E+06	1	1	1		39146	Porin
3507	8355	BDJIJG_03512	57,11	3	3	2,2E+06	1	1	1		38667	Porin
3501	8317	HKHPLO_02408	50,2	10	10	2,2E+06	1	1	1	Carbamidomethylation	17156	protein-export chaperone SecB
3430	7778	EHKCDH_02168	90,87	5	5	2,2E+06	1	1	1		38801	OmpA-like domain-containing protein
3128	4354	FCFFJI_02648	59,94	6	6	2,2E+06	1	1	1	Carbamidomethylation	23479	maleylacetoacetate isomerase
3182	6426	FCFFJI_01408	40,82	6	6	2,2E+06	1	1	1		23072	Alpha/beta hydrolase
3570	8750	LLHKPE_03173	35,51	3	3	2,1E+06	1	1	1		68278	1-deoxy-D-xylulose-5-phosphate synthase
3247	5960	FCFFJI_01837	57,07	11	11	2,1E+06	1	1	1	Carbamidomethylation	20402	N-acetyltransferase
3280	6311	AEBICJ_03149	34,94	5	5	2,1E+06	1	1	1		41554	ADP-forming succinate--CoA ligase subunit beta
3040	3751	HKHPLO_02376	46,7	1	1	2,1E+06	1	1	1		98972	aconitate hydratase AcnA
3512	8364	LLHKPE_02773	47,74	4	4	2,1E+06	1	1	1		34218	J domain-containing protein
3014	5686	FCFFJI_01384	45,77	5	5	2,1E+06	1	1	1	Carbamidomethylation	32558	Hydrogen peroxide-inducible genes activator
3442	7834	FCFFJI_01876	75,77	12	12	2,1E+06	1	1	1		23802	HAD-IA family hydrolase
3325	7032	FCFFJI_01611	56,91	2	2	2,1E+06	1	1	1		61506	Acetolactate synthase large subunit  putative
3341	7263	DCJHLG_01397	39,73	5	5	2,1E+06	1	1	1		24757	phosphoribosylglycinamide formyltransferase
3043	3785	LLHKPE_02625	32,58	2	2	2,1E+06	1	1	1		63870	acetate--CoA ligase
2918	3288	LLHKPE_00449	73,93	2	2	2,0E+06	1	1	1		87441	Trehalose-phosphate synthase
3141	4887	JHMPCE_02289	66,58	4	4	2,0E+06	1	1	1		35819	hypothetical protein
3141	5886	HKHPLO_00747	66,58	4	4	2,0E+06	1	1	1		36000	type I glyceraldehyde-3-phosphate dehydrogenase
3141	7933	EHKCDH_00231	66,58	4	4	2,0E+06	1	1	1		35500	type I glyceraldehyde-3-phosphate dehydrogenase
3141	7934	FGMNAO_02072	66,58	4	4	2,0E+06	1	1	1		35858	type I glyceraldehyde-3-phosphate dehydrogenase
3261	6050	FCFFJI_02321	57,74	5	5	2,0E+06	1	1	1		35931	Alpha-E domain-containing protein
3376	8013	JABIIP_01772	61,51	7	7	2,0E+06	1	1	1		24665	PEP-CTERM sorting domain-containing protein
3229	5826	FCFFJI_02545	53,53	9	9	2,0E+06	1	1	1		19664	YceI family protein
3149	5237	FCFFJI_02131	40,94	3	3	2,0E+06	1	1	1		37473	Class I SAM-dependent methyltransferase
3591	8878	FFBEBI_00444	32,44	4	4	2,0E+06	1	1	1		26421	tRNA (guanine-N(1)-)-methyltransferase
3462	8005	LLHKPE_01663	61,89	9	9	1,9E+06	1	1	1		22751	Putative Alpha-ribazole phosphatase
3013	5563	FCFFJI_01981	49,94	2	2	1,9E+06	1	1	1		80623	ABC transporter substrate-binding protein
3103	7284	FCFFJI_00239	32,66	6	6	1,9E+06	1	1	1		22031	dephospho-CoA kinase
3152	5670	JABIIP_02368	36,37	2	2	1,9E+06	1	1	1		55669	alkyl hydroperoxide reductase subunit F
3055	4358	FCFFJI_01013	39,06	4	4	1,9E+06	1	1	1		65312	Abortive phage infection protein
2916	2973	HAPDOO_00523	62,12	3	3	1,8E+06	1	1	1	Carbamidomethylation	56410	Protease Lon-related BREX system protein BrxL
2976	2682	JABIIP_01258	53,02	2	2	1,8E+06	1	1	1		90019	endopeptidase La
