
Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 6	Area Sample 6	#Peptides	#Unique	#Spec Sample 6	PTM	Avg. Mass	Description
2108	3767	DCJHLG_01134	73,28	6	6	622000	2	1	4		31764	Alpha/beta hydrolase
3507	73275	AIFLKA_01806	73,26	3	3	2170000	1	1	1		51911	Beta-glucosidase
2633	7791	JABIIP_02839	73,22	17	17	1840000	2	2	3	Oxidation (M)	21376	Polyisoprenoid-binding protein
2343	1678	FCFFJI_00553	73,21	9	9	1170000	3	1	4	Deamidation (NQ)	25922	triose-phosphate isomerase
3016	3952	LLHKPE_01823	73,2	23	23	16000000	2	2	2		16844	Ester cyclase
3089	3151	LNJFLG_03994	73,19	7	7	3600000	2	1	2		39393	TRAP-type mannitol/chloroaromatic compound transport system substrate-binding protein
2798	2902	JABIIP_01729	73,13	3	3	4490000	1	1	2		58564	Transporter
2798	6740	AIFLKA_00394	73,13	3	3	4490000	1	1	2		48631	Transporter
2704	72998	AIFLKA_02218	73,04	24	24	6680000	2	2	3		9005	50S ribosomal protein L28
2292	72022	HHKEMD_00281	73,03	4	4	8830000	2	2	4		63110	SusD/RagB family nutrient-binding outer membrane lipoprotein
2876	38978	LLHKPE_02118	72,94	20	20	11000000	2	2	2		15061	Cytochrome c domain-containing protein
3724	2985	LLHKPE_01890	72,89	5	5	7540000	1	1	1		36959	Phosphoribosylformylglycinamidine cyclo-ligase
2638	5426	LLHKPE_01240	72,67	19	19	6910000	2	2	3		22656	phosphoribosylanthranilate isomerase
3291	3102	LLHKPE_02466	72,64	3	3	2980000	1	1	1		54972	DUF4139 domain-containing protein
3465	666	FCFFJI_00873	72,63	5	5	4120000	1	1	1		38053	MaoC family dehydratase
2471	36325	LLHKPE_03757	72,62	8	8	4690000	1	1	3		28102	Thiazole synthase
3726	4033	JABIIP_02322	72,46	7	7	5190000	1	1	1		23616	Thiol:disulfide interchange protein DsbA
2705	8446	LGNCKJ_02414	72,45	3	3	1320000	2	1	3		65238	Acyl-CoA dehydrogenase
3244	36352	LLHKPE_03228	72,43	7	7	2920000	1	1	1		39677	hypothetical protein
2490	72141	AIFLKA_02754	72,36	7	7	6780000	2	2	3		40470	N5-carboxyaminoimidazole ribonucleotide synthase
2989	73016	LLHKPE_03158	72,35	14	14	3980000	2	1	2	Carbamidomethylation	27583	Precorrin-3B C(17)-methyltransferase
2403	2270	AIFLKA_00880	72,32	3	3	3650000	3	2	3		138360	Type VI secretion system membrane subunit TssM
2662	73206	AIFLKA_03425	72,24	10	10	10600000	1	1	3		18305	MOSC domain-containing protein
3531	5495	LLHKPE_00480	72,12	19	19	4740000	1	1	1		8181	DUF465 domain-containing protein
3118	38416	LLHKPE_00185	72	12	12	20700000	1	1	2		14164	Co2+/Mg2+ efflux protein ApaG
3442	73395	AIFLKA_02930	72	14	14	12100000	1	1	1		12335	Outer membrane protein assembly factor BamE
3076	90806	LLHKPE_03297	71,93	8	8	1580000	2	1	2	Deamidation (NQ)	43323	SAM-dependent methyltransferase
3725	10926	AIFLKA_01367	71,9	6	6	4600000	1	1	1		30472	Hydroxyethylthiazole kinase
2846	151	FCFFJI_02043	71,88	1	1	2440000	2	2	2		199130	histidine kinase
3106	72855	AIFLKA_03424	71,66	10	10	490000	2	1	2		30811	Pantothenate synthetase
2231	4444	LLHKPE_00961	71,52	9	9	3950000	2	2	4		26689	High-affinity branched-chain amino acid transport ATP-binding protein
2507	2995	JABIIP_00292	71,42	8	8	1500000	2	2	3		51539	Heme biosynthesis operon protein HemX
2998	90354	KNPENJ_02796	71,4	6	6	3860000	2	2	2	Carbamidomethylation	59690	OmpA-like domain-containing protein
2436	759	FCFFJI_01636	71,25	7	7	11200000	2	2	3		46617	polyphosphate kinase 2
2588	5486	LLHKPE_03746	71,17	8	8	9680000	1	1	3	Carbamidomethylation	22353	Methyltransferase type 12
3464	5001	LLHKPE_01814	71,16	9	9	5270000	1	1	1		25809	precorrin-2 C(20)-methyltransferase
3464	7880	DHPIBI_01847	71,16	9	9	5270000	1	1	1		25226	precorrin-2 C(20)-methyltransferase
3464	7316	AIFLKA_01838	71,16	8	8	5270000	1	1	1		26596	precorrin-2 C(20)-methyltransferase
3464	7881	LGNCKJ_02783	71,16	9	9	5270000	1	1	1		25560	Precorrin-2 C(20)-methyltransferase
3120	91866	BDJIJG_01211	71,05	6	6	1340000	1	1	2		30592	hypothetical protein
3020	38131	AIFLKA_00258	71,01	13	13	5120000	2	2	2		24245	Phosphoribosylglycinamide formyltransferase
2616	20482	AIFLKA_03452	70,87	5	5	864000	2	1	3		51791	putative periplasmic serine endoprotease DegP-like
2720	2823	FCFFJI_01495	70,84	15	15	3280000	1	1	3		10289	DUF465 domain-containing protein
3730	814	FCFFJI_02042	70,82	2	2	2230000	1	1	1		75424	Type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein
3728	91867	AIFLKA_03636	70,82	11	11	2690000	1	1	1		14824	Lysozyme inhibitor LprI-like N-terminal domain-containing protein
2879	7036	JABIIP_00349	70,77	7	7	1130000	2	1	2		28132	enoyl-CoA hydratase
2576	90357	AIFLKA_00672	70,75	7	7	2490000	2	2	3		41301	Carboxynorspermidine/carboxyspermidine decarboxylase
2752	709	FCFFJI_00495	70,74	3	3	3570000	1	1	2		43854	hypothetical protein
3121	73261	AIFLKA_00548	70,7	12	12	3820000	1	1	2		19085	Thioredoxin domain-containing protein
3729	2049	FCFFJI_00486	70,62	11	11	8870000	1	1	1		15969	PTS IIA-like nitrogen regulatory protein PtsN
2883	72136	OJJGAB_01317	70,51	13	13	3890000	2	2	2	Carbamidomethylation	33511	malate dehydrogenase
2628	2615	FCFFJI_00711	70,51	4	4	1070000	2	1	3		44548	tyrosine--tRNA ligase
2229	72703	LGNCKJ_00997	70,42	9	9	15400000	1	1	4		23693	Orotate phosphoribosyltransferase
2659	36827	LLHKPE_02618	70,34	12	12	3310000	1	1	3		15116	hypothetical protein
2843	8562	LLHKPE_01128	70,31	10	10	783000	2	2	2		30204	serine O-acetyltransferase
3190	10437	AIFLKA_00305	70,17	4	4	1980000	1	1	1		78255	phosphate acetyltransferase
2577	19344	LLHKPE_00411	70,09	11	11	13500000	2	2	3		33443	Histone deacetylase superfamily
2916	1341	FCFFJI_00270	70,08	21	21	5530000	2	2	2		21949	50S ribosomal protein L25/general stress protein Ctc
2724	20498	LLHKPE_00738	70,03	8	8	29100000	2	2	3		13592	Putative biotin/lipoyl attachment domain-containing protein
2971	18956	AIFLKA_01778	69,96	12	12	3540000	2	2	2		16912	Putative transport protein (ABC superfamily peri_bind)
2971	18230	LLHKPE_01527	69,96	12	12	3540000	2	2	2		16783	outer membrane lipid asymmetry maintenance protein MlaD
2971	18407	LGNCKJ_01115	69,96	12	12	3540000	2	2	2		16871	outer membrane lipid asymmetry maintenance protein MlaD
2971	19154	BDJIJG_00225	69,96	12	12	3540000	2	2	2		16858	outer membrane lipid asymmetry maintenance protein MlaD
2971	18955	DHPIBI_00447	69,96	12	12	3540000	2	2	2		16931	Outer membrane lipid asymmetry maintenance protein MlaD
2481	39903	AIFLKA_02791	69,93	17	17	6130000	3	3	3		31711	Octaprenyl diphosphate synthase / Dimethylallyltransferase / (2E 6E)-farnesyl diphosphate synthase / Geranylgeranyl diphosphate synthase
3092	650	FCFFJI_01038	69,79	4	4	2260000	2	2	2		47035	Acetyl-CoA hydrolase/transferase family protein
3422	72190	AIFLKA_02605	69,79	3	3	14300000	1	1	1		44565	phosphoglycerate dehydrogenase
3422	74173	DHPIBI_01562	69,79	3	3	14300000	1	1	1		47349	D-3-phosphoglycerate dehydrogenase
3002	7900	AIFLKA_03239	69,74	8	8	839000	2	1	2	Carbamidomethylation	36077	Malonyl CoA-acyl carrier protein transacylase
2228	90071	OJJGAB_02777	69,72	3	3	3240000	2	2	4		70833	Nitrous-oxide reductase
2232	90120	AIFLKA_01045	69,61	3	3	2370000	2	2	4		49383	GntP family permease
3362	5603	LLHKPE_02929	69,57	10	10	7080000	1	1	1		20666	AMIN domain-containing protein
3309	90130	AIFLKA_02442	69,5	3	3	2320000	1	1	1		59860	Nitroreductase domain-containing protein
3104	90828	AIFLKA_02247	69,46	20	20	3030000	2	2	2		19593	Proteinase inhibitor I42 chagasin domain-containing protein
3029	5837	JABIIP_02304	69,42	14	14	18700000	1	1	2		13138	Response regulator
2729	10177	OJJGAB_03551	69,42	6	6	1170000	2	2	2		57522	chaperonin GroEL
3122	2312	FCFFJI_00345	69,41	15	15	6720000	1	1	2		9946	HU family DNA-binding protein
1710	4458	HLIGHJ_00529	69,31	3	3	1040000	2	1	6	Oxidation (M)	48070	citrate synthase
2788	3798	OJJGAB_03217	69,3	2	2	10700000	2	1	2		98233	type VI secretion system ATPase TssH
3536	72977	AIFLKA_02748	69,27	11	11	8340000	1	1	1		14179	Lipoprotein
2636	42214	AIFLKA_00201	69,19	11	11	3570000	2	2	3	Carbamidomethylation	33910	UDP-3-O-acyl-N-acetylglucosamine deacetylase
3019	5800	PPMOBL_02494	69,17	8	8	3530000	2	1	2		20997	50S ribosomal protein L5
3541	7786	LGNCKJ_00938	69,09	14	14	1720000	1	1	1		15725	Glycine zipper 2TM domain-containing protein
2901	6942	JABIIP_02291	69,06	12	12	12200000	2	2	2		19579	Small GTP-binding protein
2908	3451	HHKEMD_01272	69,02	2	2	255000	2	1	2		129805	pyruvate:ferredoxin (flavodoxin) oxidoreductase
3654	21393	JABIIP_00698	68,94	25	25	4820000	1	1	1		12358	phasin family protein
3654	21394	ODMPFI_03268	68,94	25	25	4820000	1	1	1		12358	phasin family protein
3731	2153	FCFFJI_00940	68,78	14	14	13500000	1	1	1		15508	Hsp20/alpha crystallin family protein
3566	54888	JABIIP_00612	68,59	9	9	3900000	1	1	1		14974	nucleoside diphosphate kinase regulator
2816	9031	DIBEOF_03562	68,57	10	10	125000000	2	1	2	Deamidation (NQ)	30828	Electron transfer flavoprotein subunit alpha
2816	9033	LNJFLG_02648	68,57	10	10	125000000	2	1	2	Deamidation (NQ)	30740	Electron transfer flavoprotein subunit alpha/FixB family protein
3496	2411	JABIIP_02927	68,48	9	9	1090000	1	1	1		21739	Poly(3-hydroxyalkanoate) polymerase subunit PhaE
3732	91868	JABIIP_02451	68,4	9	9	3010000	1	1	1		20528	BON domain-containing protein
2600	3038	LNJFLG_02292	68,16	13	13	3960	3	1	3		23130	30S ribosomal protein S4
2379	19180	LLHKPE_01366	68,15	11	11	8840000	2	2	4		27323	diacetyl reductase [(S)-acetoin forming]
2663	8198	JABIIP_02380	68,14	9	9	15400000	1	1	3		14377	lactoylglutathione lyase
2663	8199	LLHKPE_01498	68,14	9	9	15400000	1	1	3		14340	lactoylglutathione lyase
3123	63194	AIFLKA_02850	68,05	5	5	2850000	1	1	2		42910	Protein-glutamate methylesterase/protein-glutamine glutaminase
3733	74039	HHKEMD_00384	68,02	4	4	2730000	1	1	1		46519	type IX secretion system outer membrane channel protein PorV
3734	7899	LLHKPE_01817	67,95	7	7	579000	1	1	1	Carbamidomethylation	28419	Cobalamin biosynthesis protein CbiG
2432	3776	PPMOBL_02369	67,92	9	9	1940000	2	2	3	Carbamidomethylation	36732	amino acid ABC transporter substrate-binding protein
2939	90812	AIFLKA_00883	67,78	10	10	4840000	2	2	2		18864	Oxidoreductase
3124	4014	JABIIP_02522	67,77	8	8	4940000	1	1	2		17830	DUF883 domain-containing protein
2300	1025	FCFFJI_01566	67,76	9	9	1120000	2	1	4		26859	uroporphyrinogen-III C-methyltransferase
2706	1122	FCFFJI_02541	67,75	28	28	4850000	2	2	3		13199	VOC domain-containing protein
3735	8057	DHPIBI_02343	67,71	8	8	7360000	1	1	1		23672	Roadblock/LAMTOR2 domain-containing protein
3735	8058	BDJIJG_02433	67,71	8	8	7360000	1	1	1		23742	Roadblock/LAMTOR2 domain-containing protein
3735	8059	JABIIP_02292	67,71	7	7	7360000	1	1	1		27355	Roadblock/LAMTOR2 domain-containing protein
3358	16273	AIFLKA_03358	67,68	6	6	1230000	1	1	1		30828	Alpha/beta hydrolase
3358	73354	DHPIBI_02000	67,68	6	6	1230000	1	1	1		31155	Putative hydrolase
2800	73008	LLHKPE_03635	67,68	8	8	4660000	2	2	2		43399	Radical SAM domain protein
3088	6126	LLHKPE_02027	67,61	12	12	15100000	2	2	2		18827	Flagellar protein FlaG
3610	8332	AIFLKA_03345	67,58	9	9	6310000	1	1	1		25994	PspA/IM30 family protein
3610	8331	DHPIBI_01715	67,58	9	9	6310000	1	1	1		25867	PspA/IM30 family protein
3610	6127	JABIIP_01973	67,58	9	9	6310000	1	1	1		26244	Phage shock protein A  PspA
3610	5848	LGNCKJ_01733	67,58	9	9	6310000	1	1	1		25922	Phage shock protein A
2780	23495	BDJIJG_00076	67,46	6	6	6290000	2	2	2		45562	ABC transporter substrate-binding protein
2947	20900	LLHKPE_03331	67,33	4	4	2970000	1	1	2		34760	Putative UDP-glucose 4-epimerase
3529	2447	LLHKPE_02953	67,2	12	12	6370000	1	1	1		16636	hypothetical protein
3629	73581	AIFLKA_02350	67,14	11	11	6660000	1	1	1		18216	Hemerythrin
3736	55978	LLHKPE_00019	66,91	12	12	234000	1	1	1		16500	DUF1841 domain-containing protein
3083	72165	AIFLKA_01407	66,79	17	17	6900000	2	2	2		17311	Chemotaxis protein CheW
3667	5564	FCFFJI_02628	66,78	20	20	13500000	1	1	1		12780	Large ribosomal subunit protein bL12
3025	3973	LLHKPE_00554	66,64	10	10	2200000	2	2	2		37426	hypothetical protein
2811	18269	LLHKPE_02839	66,51	6	6	506000	2	1	2		43127	Twitching motility protein
2984	90104	DHPIBI_03780	66,5	14	14	6600000	2	2	2		21204	VWFA domain-containing protein
2455	7397	BDJIJG_00887	66,5	3	3	1950000	2	2	3		80986	catalase/peroxidase HPI
3017	90811	KABFEG_02712	66,21	10	10	5440000	2	2	2		34996	DctP family TRAP transporter solute-binding subunit
3737	91869	BDJIJG_00712	66,19	6	6	7570000	1	1	1		23021	DUF5666 domain-containing protein
3780	8303	LLHKPE_00918	66,18	8	8	2540000	1	1	1		12857	Phasin domain-containing protein
3655	74182	AIFLKA_03024	66,15	5	5	2050000	1	1	1		36514	hypothetical protein
3081	72999	AIFLKA_00299	66,15	8	8	1500000	2	2	2		33476	Magnesium and cobalt efflux protein CorC
2456	54088	LLHKPE_01341	66,1	8	8	10700000	2	2	3		29226	3' 5'-cyclic-AMP phosphodiesterase
3125	7129	DCJHLG_01946	66,02	13	13	8240000	1	1	2		17145	protein-export chaperone SecB
3027	74320	BDJIJG_03291	65,99	4	4	2240000	2	1	2		45665	3-phosphoshikimate 1-carboxyvinyltransferase
2898	90073	HHKEMD_01148	65,89	2	2	2170000	2	2	2		114456	TonB-dependent receptor
2789	20380	AIFLKA_02256	65,87	18	18	4080000	2	1	2	Carbamidomethylation	26326	MBL fold metallo-hydrolase
3637	45519	JABIIP_02548	65,79	5	5	2170000	1	1	1		28079	4-hydroxy-tetrahydrodipicolinate reductase
3743	7926	LLHKPE_02076	65,73	12	12	2140000	1	1	1	Carbamidomethylation	9974	RNP-1 like RNA-binding protein
2801	1484	FCFFJI_00708	65,68	20	20	19600000	2	2	2		16004	50S ribosomal protein L13
3126	74143	HADHNG_03580	65,58	10	10	2660000	1	1	2		17879	hypothetical protein
3762	74230	BDJIJG_01364	65,54	5	5	851000	1	1	1		22642	50S ribosomal protein L25/general stress protein Ctc
3668	38139	LLHKPE_00428	65,5	13	13	2590000	1	1	1		10267	Transcriptional regulator  BolA protein family
2417	72044	LNJFLG_00328	65,45	15	15	5120000	3	3	3		42892	Extracellular ligand-binding receptor
3254	2702	LLHKPE_01265	65,45	5	5	5300000	1	1	1		31061	signal peptidase I
3290	72138	BDJIJG_02434	65,44	11	11	7810000	1	1	1		14369	Roadblock/LAMTOR2 domain-containing protein
3212	72678	AIFLKA_01615	65,37	5	5	989000	1	1	1		46717	EAL domain-containing protein
2738	90038	LNJFLG_02948	65,37	7	7	2280000	2	2	2		33844	Extra-cytoplasmic solute receptor
3340	8638	LLHKPE_01640	65,27	4	4	1420000	1	1	1		43556	TIGR02221 family CRISPR-associated protein
3109	7648	PKCCBL_00080	65,09	4	4	119000	2	1	2	Carbamidomethylation; Deamidation (NQ)	61497	Glucose-6-phosphate isomerase
2943	72212	AIFLKA_01450	65,08	8	8	4020000	2	2	2		40487	D-amino-acid oxidase
2710	9658	LLHKPE_03468	65,03	4	4	880000	2	2	3	Deamidation (NQ)	51337	Bifunctional protein HldE
3099	5970	JABIIP_02497	64,95	5	5	5190000	2	2	2		54980	Radical SAM protein
3738	20444	LLHKPE_02607	64,95	13	13	4830000	1	1	1		15228	Putative anti-sigma regulatory factor  serine/threonine protein kinase
3740	73935	AIFLKA_02680	64,82	11	11	5340000	1	1	1		13721	ChrR-like cupin domain-containing protein
3026	5870	JABIIP_02527	64,78	7	7	3380000	2	1	2		33943	penicillin-insensitive murein endopeptidase
2855	2430	LLHKPE_00573	64,77	4	4	2640000	2	2	2		66802	asparagine synthase (glutamine-hydrolyzing)
3739	74207	AIFLKA_01154	64,75	19	19	4800000	1	1	1		13747	hypothetical protein
3345	90633	AIFLKA_01215	64,74	3	3	4690000	1	1	1	Carbamidomethylation	37758	Phosphoheptose isomerase
3741	73028	AIFLKA_00285	64,54	4	4	6710000	1	1	1		37088	Phytase-like domain-containing protein
2941	5806	HKHPLO_01699	64,51	10	10	2500000	2	1	2	Carbamidomethylation	34365	thioredoxin-disulfide reductase
3127	74212	LLHKPE_03073	64,45	7	7	1500000	1	1	2		27580	UDP-2 3-diacylglucosamine diphosphatase
3742	1736	FCFFJI_02480	64,42	7	7	1630000	1	1	1		35153	octaprenyl diphosphate synthase
3039	74387	AIFLKA_02504	64,42	6	6	11600000	1	1	2		34590	2-aminobenzoylacetyl-CoA thioesterase
3645	8504	DHPIBI_00743	64,39	3	3	7810000	1	1	1		31824	Virulence protein SciE type
3645	36398	JABIIP_00711	64,39	3	3	7810000	1	1	1		31245	Virulence protein SciE type
3320	36430	LLHKPE_00930	64,37	5	5	538000	1	1	1		31862	protease HtpX
2182	7645	LLHKPE_02521	64,32	4	4	2650000	2	2	4		28915	exodeoxyribonuclease III
2182	38640	BDJIJG_00143	64,32	4	4	2650000	2	2	4		29089	exodeoxyribonuclease III
3744	6804	APBOIA_00113	64,27	6	6	4760000	1	1	1		32898	Lpg1974 family pore-forming outer membrane protein
2288	19919	DHPIBI_01175	64,25	5	5	63200000	2	2	4		42803	Cell division protein ZapE
2288	90198	AIFLKA_00518	64,25	5	5	63200000	2	2	4		42576	cell division protein ZapE
2288	90667	BDJIJG_03583	64,25	5	5	63200000	2	2	4		42620	cell division protein ZapE
2288	42888	DCJHLG_00033	64,25	5	5	63200000	2	2	4		42580	cell division protein ZapE
2288	90813	LGNCKJ_02455	64,25	5	5	63200000	2	2	4		42809	cell division protein ZapE
2889	20402	JABIIP_01307	64,18	9	9	11700000	2	2	2		33681	peptidylprolyl isomerase
2496	90045	AIFLKA_01902	64,17	6	6	3450000	2	2	3		45974	Protein YnjB
3091	56041	FHMHFL_02712	64,17	14	14	117000	2	1	2		39010	Iron-sulfur cluster carrier protein
3745	7833	DHPIBI_02827	64,15	5	5	7830000	1	1	1	Carbamidomethylation	40241	Oxaloacetate decarboxylase beta chain
3745	5753	BDJIJG_01219	64,15	5	5	7830000	1	1	1	Carbamidomethylation	39938	Oxaloacetate decarboxylase beta chain
3745	5754	LLHKPE_03152	64,15	5	5	7830000	1	1	1	Carbamidomethylation	40339	Oxaloacetate decarboxylase beta chain
3745	5755	DCJHLG_02371	64,15	5	5	7830000	1	1	1	Carbamidomethylation	40366	Oxaloacetate decarboxylase beta chain
3427	2090	LLHKPE_00011	64,07	1	1	1890000	1	1	1		90987	EAL domain-containing protein
2414	18296	LLHKPE_03945	64,02	5	5	1120000	2	1	4		57285	lysine--tRNA ligase
3746	74160	JABIIP_01095	63,97	28	28	6620000	1	1	1		5812	TIGR02300 family protein
3746	74161	AIFLKA_01841	63,97	27	27	6620000	1	1	1		5885	RNA polymerase Rbp10
3494	74257	AIFLKA_00018	63,97	7	7	3360000	1	1	1		17264	hypothetical protein
2851	632	FCFFJI_01901	63,96	9	9	5170000	2	2	2		31143	translation elongation factor Ts
3242	4304	PPMOBL_04392	63,86	2	2	4960000	1	1	1		55377	Acetyl-CoA carboxylase  carboxyltransferase component (Subunits alpha and beta)
3747	7967	JABIIP_01681	63,85	7	7	4210000	1	1	1	Carbamidomethylation	20772	Thioredoxin family protein
3128	36409	JABIIP_02108	63,85	13	13	2410000	1	1	2		13357	Twitching motility protein
3748	3988	LLHKPE_00066	63,7	5	5	611000	1	1	1		31302	putative 3'-5' exonuclease PolB-like domain-containing protein
3084	20557	DHPIBI_03343	63,69	17	17	10100000	2	1	2	Carbamidomethylation	11971	ferredoxin FdxA
2589	37618	LLHKPE_02518	63,68	8	8	17800000	1	1	3		18118	NUDIX hydrolase
2589	38411	DHPIBI_00420	63,68	8	8	17800000	1	1	3		17947	NUDIX hydrolase
2589	38412	BDJIJG_00241	63,68	8	8	17800000	1	1	3		18044	NUDIX domain-containing protein
2589	38413	LGNCKJ_01479	63,68	8	8	17800000	1	1	3		18164	ADP-ribose pyrophosphatase
2589	38414	AIFLKA_01069	63,68	8	8	17800000	1	1	3		17960	hypothetical protein
3671	91880	HAPDOO_02863	63,6	3	3	3530000	1	1	1		40793	patatin-like phospholipase family protein
3217	323	HKHPLO_00348	63,59	2	2	484000	1	1	1		119566	TonB-dependent receptor
3129	7820	FCFFJI_02129	63,43	14	14	1490000	1	1	2	Carbamidomethylation	12576	HdeA/HdeB family protein
3549	36378	LLHKPE_03747	63,43	9	9	867000	1	1	1	Carbamidomethylation	27694	Beta-lactamase-like protein
2654	19143	LLHKPE_00073	63,39	9	9	14500000	1	1	3		26670	UMP kinase
2654	19904	DHPIBI_02231	63,39	9	9	14500000	1	1	3		26722	UMP kinase
2654	20007	DCJHLG_00741	63,39	9	9	14500000	1	1	3		26546	UMP kinase
2654	20006	BDJIJG_03027	63,39	9	9	14500000	1	1	3		26706	UMP kinase
2654	19336	LGNCKJ_03036	63,39	9	9	14500000	1	1	3		26792	UMP kinase
2654	20377	AIFLKA_01038	63,39	9	9	14500000	1	1	3		26551	UMP kinase
2654	19634	JABIIP_01542	63,39	9	9	14500000	1	1	3		26445	UMP kinase
3033	3220	JABIIP_03049	63,37	10	10	9150000	1	1	2		18085	CBM20 domain-containing protein
3043	201	FCFFJI_00791	63,35	4	4	8150000	1	1	2		60385	Methyl-accepting transducer domain-containing protein
3749	7815	LLHKPE_02798	63,3	22	22	7350000	1	1	1		9854	DNA-binding transcriptional regulator Fis
3475	72987	AIFLKA_02082	63,21	8	8	9470000	1	1	1		21017	dTDP-4-dehydrorhamnose 3 5-epimerase
3765	20419	JABIIP_02247	63,12	20	20	3090000	1	1	1		5084	50S ribosomal protein L34
3765	20420	LGNCKJ_00234	63,12	20	20	3090000	1	1	1		5142	50S ribosomal protein L34
3765	20421	DHPIBI_03002	63,12	20	20	3090000	1	1	1		5142	50S ribosomal protein L34
3765	20422	LLHKPE_02475	63,12	20	20	3090000	1	1	1		5127	50S ribosomal protein L34
3203	7297	LLHKPE_02815	62,76	3	3	1100000	1	1	1		72345	Putative Calcium/calmodulin-dependent protein kinase
3750	73852	JABIIP_01629	62,66	20	20	3160000	1	1	1		8164	Antitoxin-like ribbon-helix-helix domain-containing protein
3595	2592	FCFFJI_00590	62,64	8	8	2900000	1	1	1		13112	VOC family protein
3195	1787	HAPDOO_01941	62,63	2	2	8050000	1	1	1		72391	acetyl-CoA carboxylase biotin carboxylase subunit
2817	22540	AIFLKA_01057	62,61	9	9	2520000	2	2	2		34570	Arabinose 5-phosphate isomerase
2942	6530	AIFLKA_01121	62,52	6	6	6530000	2	2	2		52647	2-isopropylmalate synthase
3420	90563	OJJGAB_01294	62,5	4	4	1640000	1	1	1		47402	crotonyl-CoA carboxylase/reductase
3241	14775	AIFLKA_00047	62,49	4	4	3850000	1	1	1		58858	GNAT family N-acetyltransferase
3032	8071	LLHKPE_03222	62,45	12	12	20900000	1	1	2		16890	Chitin-binding type-3 domain-containing protein
3545	37355	JABIIP_01260	62,25	2	2	920000	1	1	1		85524	Fe2OG dioxygenase domain-containing protein
2959	74151	AIFLKA_00080	62,09	8	8	6450000	1	1	2		33274	Protein-glutamine gamma-glutamyltransferase
2216	2657	DHPIBI_02623	62,07	4	4	956000	2	1	4		61348	HD-GYP domain-containing protein
2924	90254	LLHKPE_01846	62,03	11	11	4850000	2	2	2		18516	Oxidoreductase
2880	20723	AIFLKA_01745	62,03	12	12	5750000	2	2	2		28752	Shikimate dehydrogenase (NADP(+))
3751	91871	JABIIP_00725	62,03	7	7	1160000	1	1	1		27053	Surface-adhesin protein E-like domain-containing protein
3434	38686	JABIIP_01546	62,02	3	3	1780000	1	1	1		42312	1-deoxy-D-xylulose-5-phosphate reductoisomerase
3434	38687	BDJIJG_03023	62,02	3	3	1780000	1	1	1		42432	1-deoxy-D-xylulose-5-phosphate reductoisomerase
3434	38689	AIFLKA_01034	62,02	3	3	1780000	1	1	1		43030	1-deoxy-D-xylulose 5-phosphate reductoisomerase
3434	74206	LGNCKJ_03032	62,02	3	3	1780000	1	1	1		42596	1-deoxy-D-xylulose-5-phosphate reductoisomerase
2940	1352	FCFFJI_01578	62	21	21	29500000	2	2	2		16023	CBS domain-containing protein
2657	3693	JABIIP_02687	61,97	6	6	16400000	1	1	3		20537	DUF5666 domain-containing protein
3132	38429	LLHKPE_02362	61,9	13	13	3430000	1	1	2	Carbamidomethylation	8762	Inner membrane protein YgaP-like transmembrane domain-containing protein
3571	72302	AIFLKA_01083	61,85	6	6	3920000	1	1	1		23851	5-carboxymethyl-2-hydroxymuconate Delta-isomerase
2974	2070	LLHKPE_02367	61,76	16	16	12600000	2	2	2	Carbamidomethylation	22915	DUF2889 domain-containing protein
3592	43370	AIFLKA_01454	61,75	4	4	3560000	1	1	1		37438	Amino acid ABC transporter substrate-binding protein
3513	72335	AIFLKA_01889	61,63	2	2	1960000	1	1	1		76450	hypothetical protein
3513	72341	BDJIJG_01464	61,63	2	2	1960000	1	1	1		75848	hypothetical protein
3669	91873	OJJGAB_03338	61,6	18	18	1050000	1	1	1		7312	Cold shock protein CspA
3669	91874	HADHNG_01251	61,6	18	18	1050000	1	1	1		7357	Cold shock protein CspA
3022	2801	LLHKPE_02452	61,52	7	7	11800000	2	2	2	Carbamidomethylation	39488	Putative glycosyl transferase
3139	56021	LLHKPE_00739	61,44	8	8	2770000	1	1	2		12378	Oxaloacetate decarboxylase (Na(+) extruding)
2964	2408	LLHKPE_03096	61,42	13	13	36900000	1	1	2		11240	50S ribosomal protein L23
3444	2541	FCFFJI_00843	61,3	6	6	5700000	1	1	1		15975	acetyl-CoA carboxylase biotin carboxyl carrier protein
3444	8248	HNMFNB_01207	61,3	6	6	5700000	1	1	1		15365	acetyl-CoA carboxylase biotin carboxyl carrier protein
3444	8250	DIBEOF_03397	61,3	6	6	5700000	1	1	1		15726	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
3444	8253	LNJFLG_04166	61,3	6	6	5700000	1	1	1		15796	acetyl-CoA carboxylase biotin carboxyl carrier protein
3444	8254	KABFEG_03066	61,3	6	6	5700000	1	1	1		15838	acetyl-CoA carboxylase biotin carboxyl carrier protein
3444	8260	LLHKPE_02794	61,3	6	6	5700000	1	1	1		16832	acetyl-CoA carboxylase biotin carboxyl carrier protein
3444	8264	BDJIJG_00692	61,3	6	6	5700000	1	1	1		16744	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
3444	8266	DCJHLG_00798	61,3	6	6	5700000	1	1	1		17198	acetyl-CoA carboxylase biotin carboxyl carrier protein
