Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 3	Area Sample 3	#Peptides	#Unique	#Spec Sample 3	PTM	Avg. Mass	Description
3114	38400	KABFEG_03163	63,76	4	4	1,8E+06	1	1	1		38449	Obg family GTPase CgtA
3114	38401	DHPIBI_02667	63,76	4	4	1,8E+06	1	1	1		39261	GTPase Obg
3399	6215	AIFLKA_03067	47,79	4	4	1,8E+06	1	1	1		50294	signal recognition particle protein
3399	6401	DHPIBI_01231	47,79	4	4	1,8E+06	1	1	1		50275	signal recognition particle protein
3117	4444	LLHKPE_00961	63,92	3	3	1,8E+06	1	1	1		26689	High-affinity branched-chain amino acid transport ATP-binding protein
3641	19190	FCFFJI_02223	38,25	6	6	1,8E+06	1	1	1		21336	Methyltransferase domain-containing protein
3165	18970	AIFLKA_02906	35,82	3	3	1,8E+06	1	1	1		72384	Cyclic nucleotide-binding domain-containing protein
3165	18329	DHPIBI_00018	35,82	3	3	1,8E+06	1	1	1		71648	Cyclic nucleotide-binding domain-containing protein
3165	19817	JABIIP_00137	35,82	3	3	1,8E+06	1	1	1		71746	Cyclic nucleotide-binding/CBS domain-containing protein
3165	19889	DCJHLG_01296	35,82	6	6	1,8E+06	1	1	1		34266	Signal transduction protein
3387	4354	FCFFJI_02648	72,72	6	6	1,8E+06	1	1	1	Carbamidomethylation	23479	maleylacetoacetate isomerase
3427	9051	DHPIBI_03196	38,43	2	2	1,8E+06	1	1	1		53331	putative periplasmic serine endoprotease DegP-like
3427	20479	JABIIP_01472	38,43	2	2	1,8E+06	1	1	1		50924	DegQ family serine endoprotease
3427	20480	BDJIJG_01895	38,43	2	2	1,8E+06	1	1	1		50964	putative periplasmic serine endoprotease DegP-like
3427	19132	LLHKPE_03614	38,43	2	2	1,8E+06	1	1	1		50692	putative periplasmic serine endoprotease DegP-like
3427	20481	DCJHLG_00092	38,43	2	2	1,8E+06	1	1	1		50833	DegQ family serine endoprotease
3427	20482	AIFLKA_03452	38,43	2	2	1,8E+06	1	1	1		51791	putative periplasmic serine endoprotease DegP-like
2724	2103	DHPIBI_01415	77,21	6	6	1,8E+06	2	1	2		31733	Cytochrome c oxidase subunit 2
2724	2287	AIFLKA_00057	77,21	6	6	1,8E+06	2	1	2		31906	Cytochrome c oxidase subunit 2
2724	2987	BDJIJG_01746	77,21	6	6	1,8E+06	2	1	2		31837	cytochrome c oxidase subunit II
3257	37395	AOOPHA_01056	42,47	4	4	1,8E+06	1	1	1		33753	Chromosome partition protein Smc
3374	37578	LLHKPE_02053	59,84	6	6	1,8E+06	1	1	1		26997	Flavin prenyltransferase UbiX
3608	8027	FCFFJI_02241	45,26	3	3	1,8E+06	1	1	1		69303	ferrous iron transport protein B
2817	36496	EHKCDH_01849	66,19	2	2	1,7E+06	2	2	2		105333	TonB-dependent receptor
3570	20419	JABIIP_02247	60,08	20	20	1,7E+06	1	1	1		5084	50S ribosomal protein L34
3570	20420	LGNCKJ_00234	60,08	20	20	1,7E+06	1	1	1		5142	50S ribosomal protein L34
3570	20421	DHPIBI_03002	60,08	20	20	1,7E+06	1	1	1		5142	50S ribosomal protein L34
3570	20422	LLHKPE_02475	60,08	20	20	1,7E+06	1	1	1		5127	50S ribosomal protein L34
2545	5870	JABIIP_02527	56,42	7	7	1,7E+06	2	1	3		33943	penicillin-insensitive murein endopeptidase
3215	821	FCFFJI_01210	29,84	4	4	1,7E+06	1	1	1		78384	EAL domain-containing protein
1429	1862	AIFLKA_02406	184,44	14	14	1,7E+06	6	1	7		70061	Phosphomethylpyrimidine synthase
3363	37515	FCFFJI_02345	29,28	4	4	1,7E+06	1	1	1		29620	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
1196	8347	JHMPCE_01123	102,79	5	5	1,7E+06	3	1	9	Oxidation (M)	42125	ADP-forming succinate--CoA ligase subunit beta
1196	6622	PPMOBL_00615	102,79	5	5	1,7E+06	3	1	9	Oxidation (M)	42413	ADP-forming succinate--CoA ligase subunit beta
1196	6362	FGMNAO_01055	102,79	5	5	1,7E+06	3	1	9	Oxidation (M)	42059	ADP-forming succinate--CoA ligase subunit beta
1196	8345	EHKCDH_01115	102,79	5	5	1,7E+06	3	1	9	Oxidation (M)	42067	ADP-forming succinate--CoA ligase subunit beta
3354	7932	KABFEG_01620	93,87	5	5	1,7E+06	1	1	1		52595	threonine synthase
3552	38416	LLHKPE_00185	61,61	12	12	1,7E+06	1	1	1		14164	Co2+/Mg2+ efflux protein ApaG
225	111	DHPIBI_00965	303,72	39	39	1,7E+06	21	1	36	Carbamidomethylation; Oxidation (M)	70215	propionate--CoA ligase
3218	3973	LLHKPE_00554	83,92	5	5	1,7E+06	1	1	1		37426	hypothetical protein
1945	5533	JABIIP_02929	90,01	17	17	1,7E+06	2	1	5		21166	polyhydroxyalkanoate synthesis repressor PhaR
3373	18306	FCFFJI_00208	64,89	5	5	1,7E+06	1	1	1		38559	Phosphotransferase
3130	3429	LLHKPE_00533	54,71	2	2	1,7E+06	1	1	1		63375	Tetratricopeptide repeat protein
3152	2691	LLHKPE_00566	62,85	3	3	1,7E+06	1	1	1		59679	hypothetical protein
3686	38777	HAPDOO_00907	31,41	8	8	1,7E+06	1	1	1		14702	50S ribosomal protein L17
2851	5423	FCFFJI_01239	87,7	15	15	1,7E+06	2	2	2		21341	transcriptional repressor LexA
2990	38465	HNMFNB_01485	52,14	4	4	1,7E+06	1	1	2	Carbamidomethylation	31447	sulfur oxidation c-type cytochrome SoxA
3647	38635	LLHKPE_03906	36,34	4	4	1,7E+06	1	1	1		32085	putative chromosome-partitioning protein ParB
1091	3176	KJNNEE_00943	127,68	9	9	1,6E+06	3	1	10		51853	hypothetical protein
970	7554	DHPIBI_00813	128,37	20	20	1,6E+06	3	1	11	Carbamidomethylation; Deamidation (NQ)	16854	Putative cache sensor protein
2007	6444	JABIIP_00229	54,59	5	5	1,6E+06	2	1	4		36336	phosphate acyltransferase PlsX
3420	3655	FCFFJI_00934	48,88	7	7	1,6E+06	1	1	1		24383	ribosome biogenesis GTP-binding protein YihA/YsxC
1555	1437	JABIIP_01808	160	14	14	1,6E+06	5	1	6		43671	Toxic anion resistance family protein
2614	2062	JABIIP_01444	68,15	6	6	1,6E+06	2	2	2		46818	Methyltransferase domain-containing protein
2614	37082	DHPIBI_00339	68,15	6	6	1,6E+06	2	2	2		48301	Methyltransferase domain-containing protein
236	159	DHPIBI_03031	316,3	27	27	1,6E+06	16	1	35	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	79453	methylmalonyl-CoA mutase
3446	6438	FCFFJI_00163	52,11	4	4	1,6E+06	1	1	1		44674	Efflux RND transporter periplasmic adaptor subunit
3349	37425	HLIGHJ_01592	38,4	2	2	1,6E+06	1	1	1		54095	Gliding motility protein GldM
1248	1441	DHPIBI_00747	158,38	10	10	1,6E+06	7	1	8		98079	type VI secretion system ATPase TssH
1248	1197	JABIIP_00707	158,38	10	10	1,6E+06	7	1	8		98156	type VI secretion system ATPase TssH
2750	18629	JABIIP_01866	75,21	3	3	1,6E+06	2	1	2		97836	leucine--tRNA ligase
3145	5899	FCFFJI_00507	43,01	1	1	1,6E+06	1	1	1		139764	YhdP family protein
148	62	AIFLKA_02199	311,07	41	41	1,6E+06	23	2	44	Carbamidomethylation; Oxidation (M)	70334	propionate--CoA ligase
393	1460	BDJIJG_02451	229,27	59	59	1,6E+06	8	1	25	Deamidation (NQ); Oxidation (M)	9135	RNA chaperone Hfq
3447	2205	AEBICJ_05336	56,68	3	3	1,6E+06	1	1	1	Carbamidomethylation	51937	Tryptophan synthase alpha chain
3633	12781	HAPDOO_02742	39,84	20	20	1,5E+06	1	1	1		12651	50S ribosomal protein L7/L12
2889	17582	JABIIP_03301	51,48	3	3	1,5E+06	1	1	2		69923	acetoacetate--CoA ligase
2234	3364	FHMHFL_02574	146,14	5	5	1,5E+06	3	1	3		78032	methylmalonyl-CoA mutase
2555	38640	BDJIJG_00143	53,77	4	4	1,5E+06	2	2	3		29089	exodeoxyribonuclease III
2555	7645	LLHKPE_02521	53,77	4	4	1,5E+06	2	2	3		28915	exodeoxyribonuclease III
3475	38576	LLHKPE_01672	40,73	4	4	1,5E+06	1	1	1		36378	alanine racemase
2650	4188	LLHKPE_00621	94,11	8	8	1,5E+06	2	1	2		53402	PhoH family protein
2650	5983	LGNCKJ_00174	94,11	8	8	1,5E+06	2	1	2		53020	Phosphate starvation-inducible protein PhoH
3603	20499	KABFEG_02238	66,65	6	6	1,5E+06	1	1	1		14633	Glyoxalase/bleomycin resistance protein/dioxygenase
3603	20500	LNJFLG_02550	66,65	6	6	1,5E+06	1	1	1		14628	VOC family protein
2668	1387	LLHKPE_00895	71,15	3	3	1,5E+06	2	2	2	Carbamidomethylation	84159	heavy metal translocating P-type ATPase
2573	3374	LLHKPE_01618	65,85	5	5	1,5E+06	2	1	2		51215	UDP-N-acetylmuramate--L-alanine ligase
3503	7830	JABIIP_00164	88,83	20	20	1,5E+06	1	1	1		11668	Cell division protein ZapA
2811	36442	FCFFJI_00099	81,57	13	13	1,5E+06	2	2	2		28923	peroxide stress protein YaaA
2153	3651	BDJIJG_00884	81	4	4	1,5E+06	3	1	4		81568	hypothetical protein
1289	1080	AIFLKA_03598	194,68	23	23	1,5E+06	6	1	8	Oxidation (M)	32055	proton-translocating NAD(P)(+) transhydrogenase
2423	37239	FCFFJI_01541	59,89	9	9	1,5E+06	2	2	3	Deamidation (NQ)	34306	rod shape-determining protein MreC
328	884	LGNCKJ_02702	230,27	23	23	1,5E+06	9	1	28	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	54817	Glycosyl hydrolase family 57
1146	1314	JABIIP_00247	167,74	8	8	1,5E+06	5	1	9		64228	Acyl-CoA dehydrogenase
1128	847	JABIIP_03121	190,32	8	8	1,5E+06	7	1	9		121209	fused isobutyryl-CoA mutase/GTPase IcmF
1181	2202	HAPDOO_02376	136,08	11	11	1,5E+06	4	1	9	Oxidation (M)	45693	argininosuccinate synthase
3674	8601	LGNCKJ_02171	33,67	5	5	1,5E+06	1	1	1		16206	RNA polymerase-binding transcription factor DksA
3599	20508	FCFFJI_02390	46,86	8	8	1,5E+06	1	1	1		17204	hypothetical protein
3352	37452	FCFFJI_00083	46,42	4	4	1,5E+06	1	1	1		49505	DNA recombination protein RmuC
3636	38590	LLHKPE_02282	39,07	2	2	1,5E+06	1	1	1		62737	Antiseptic resistance protein
3081	19356	FCFFJI_00658	35,26	7	7	1,4E+06	1	1	1		18302	ribosome maturation factor RimM
2612	3749	LGNCKJ_00177	83,03	10	10	1,4E+06	2	1	2		30641	4-hydroxy-tetrahydrodipicolinate synthase
3432	25892	LGNCKJ_02438	49,77	18	18	1,4E+06	1	1	1		13351	Response regulator
1105	3399	KABFEG_02872	146,95	9	9	1,4E+06	3	1	10	Oxidation (M)	35965	DNA-directed RNA polymerase subunit alpha
1105	3435	LNJFLG_02293	146,95	9	9	1,4E+06	3	1	10	Oxidation (M)	36191	DNA-directed RNA polymerase subunit alpha
2785	37923	LLHKPE_02614	53,35	6	6	1,4E+06	1	1	2		38822	KfrA N-terminal DNA-binding domain-containing protein
3385	37681	FCFFJI_01060	37,52	1	1	1,4E+06	1	1	1		121593	DEAD/DEAH box helicase
3239	6459	LNJFLG_02280	59,68	7	7	1,4E+06	1	1	1		19923	50S ribosomal protein L5
2926	37197	ODMPFI_03291	76,44	16	16	1,4E+06	2	2	2	Carbamidomethylation	22514	Putative restriction endonuclease domain-containing protein
2926	37198	LLHKPE_00978	76,44	16	16	1,4E+06	2	2	2	Carbamidomethylation	22514	Putative restriction endonuclease domain-containing protein
3184	37692	AOOPHA_00513	75,66	2	2	1,4E+06	1	1	1		121578	TonB-dependent receptor
3415	37937	HLIGHJ_00537	40,77	2	2	1,4E+06	1	1	1		99403	TonB-dependent receptor plug domain-containing protein
2766	36831	KABFEG_00047	31,03	3	3	1,4E+06	1	1	2	Deamidation (NQ)	45313	exodeoxyribonuclease VII large subunit
2967	19210	FCFFJI_00403	116,36	12	12	1,4E+06	2	2	2		20921	Ubiquinone biosynthesis accessory factor UbiJ
2611	18757	LLHKPE_01536	85,89	10	10	1,4E+06	2	2	2		34098	Arabinose 5-phosphate isomerase
2594	2443	AEBICJ_01499	74,62	4	4	1,4E+06	2	1	2		57769	chaperonin GroEL
1608	1147	JABIIP_02040	152,17	12	12	1,3E+06	4	1	6		56501	Long-chain fatty acid--CoA ligase
3670	38714	FFBEBI_01795	34,42	6	6	1,3E+06	1	1	1		13334	50S ribosomal protein L14
3670	38724	EHKCDH_00304	34,42	3	3	1,3E+06	1	1	1		21130	hypothetical protein
3537	8229	HAPDOO_02839	66,3	14	14	1,3E+06	1	1	1	Carbamidomethylation	9143	Ferredoxin
2991	20159	LLHKPE_01280	49,13	2	2	1,3E+06	1	1	2		59344	polyphosphate:AMP phosphotransferase
2991	12033	AIFLKA_01425	49,13	2	2	1,3E+06	1	1	2		60785	Polyphosphate:AMP phosphotransferase
537	290	JABIIP_02734	236,65	13	13	1,3E+06	12	2	19	Carbamidomethylation	155639	DNA-directed RNA polymerase subunit beta
2849	5415	AIFLKA_03184	81,73	22	22	1,3E+06	2	1	2		15525	CBS domain-containing protein
2599	797	FCFFJI_01105	65,4	5	5	1,3E+06	2	2	2		48500	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
3166	37337	LGNCKJ_02173	61,71	8	8	1,3E+06	1	1	1		17855	Ferric uptake regulation protein
3166	38417	LLHKPE_00498	61,71	8	8	1,3E+06	1	1	1		17784	Ferric uptake regulation protein
3166	38418	DCJHLG_00014	61,71	8	8	1,3E+06	1	1	1		17907	Ferric uptake regulation protein
3166	38419	DHPIBI_02974	61,71	8	8	1,3E+06	1	1	1		18271	Ferric uptake regulation protein
3166	38420	AIFLKA_02236	61,71	8	8	1,3E+06	1	1	1		18347	Ferric uptake regulation protein
3235	1620	FCFFJI_00354	55,85	2	2	1,3E+06	1	1	1		80410	EAL domain-containing protein
3587	12152	AIFLKA_00774	51,29	3	3	1,3E+06	1	1	1		59588	L-lactate permease
3587	38470	JABIIP_00187	51,29	3	3	1,3E+06	1	1	1		60215	L-lactate permease
3587	12068	LGNCKJ_02490	51,29	3	3	1,3E+06	1	1	1		60217	L-lactate permease
1812	2454	BDJIJG_02469	137,27	20	20	1,3E+06	4	1	5	Deamidation (NQ)	36434	Dihydroorotate dehydrogenase-like protein
3578	38452	BDJIJG_01355	53,22	15	15	1,3E+06	1	1	1		11694	RNA-binding protein
3632	38581	LLHKPE_01409	40,09	14	14	1,3E+06	1	1	1		15841	Histidine triad (HIT) protein
3126	5970	JABIIP_02497	48,28	2	2	1,3E+06	1	1	1		54980	Radical SAM protein
2411	3103	JABIIP_00141	63,42	6	6	1,3E+06	2	1	3		40821	outer membrane protein assembly factor BamB
3576	38451	LLHKPE_03175	53,37	25	25	1,3E+06	1	1	1	Deamidation (NQ)	8853	exodeoxyribonuclease VII small subunit
1641	1928	BDJIJG_00589	160,6	20	20	1,3E+06	5	1	6	Oxidation (M)	32684	cysteine synthase A
3238	1539	FCFFJI_00906	63,84	1	1	1,3E+06	1	1	1		96792	Diguanylate cyclase
3583	38463	FCFFJI_00884	52,37	13	13	1,3E+06	1	1	1	Carbamidomethylation	12290	Sulfurtransferase
2756	18284	JABIIP_01045	66,97	8	8	1,2E+06	2	2	2	Carbamidomethylation	35907	prolyl aminopeptidase
3556	5473	FCFFJI_00461	59,63	14	14	1,2E+06	1	1	1		16109	tol-pal system-associated acyl-CoA thioesterase
3389	12759	AOOPHA_02629	45,38	3	3	1,2E+06	1	1	1		79324	Periplasmic chaperone PpiD
1793	6265	HKHPLO_01493	113,12	5	5	1,2E+06	2	1	5		61230	30S ribosomal protein S1
2888	3428	FCFFJI_00020	69,53	5	5	1,2E+06	1	1	2		40935	hypothetical protein
3353	2611	JABIIP_00590	48,61	8	8	1,2E+06	1	1	1		20974	Zinc resistance-associated protein
499	2891	LGNCKJ_02222	249,83	68	68	1,2E+06	8	1	21		10309	Co-chaperonin GroES
2929	8186	LLHKPE_00403	88,8	11	11	1,2E+06	2	2	2		18201	NADH-quinone oxidoreductase subunit NuoB
3575	20502	LLHKPE_02835	53,39	13	13	1,2E+06	1	1	1		14494	SiaC family regulatory phosphoprotein domain-containing protein
3417	9286	LGNCKJ_00411	42,72	12	12	1,2E+06	1	1	1		13405	Chemotaxis protein CheY
392	901	AIFLKA_03191	268,96	71	71	1,2E+06	9	1	25	Carbamidomethylation; Deamidation (NQ)	16929	VOC domain-containing protein
2868	6709	JABIIP_02314	68,46	15	15	1,2E+06	2	1	2		33737	Protein QmcA
3611	8648	FCFFJI_02645	44,52	22	22	1,2E+06	1	1	1		8424	DUF2783 domain-containing protein
3163	37294	LLHKPE_02906	61,4	1	1	1,2E+06	1	1	1		113737	AcrB/AcrD/AcrF family protein
3328	19380	HAPDOO_02496	45,49	3	3	1,2E+06	1	1	1		55141	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha
553	900	BDJIJG_01006	250,45	23	23	1,2E+06	8	1	19	Carbamidomethylation; Oxidation (M)	51211	dihydrolipoyl dehydrogenase
1153	561	LGNCKJ_00766	167,05	9	9	1,2E+06	7	1	9		99767	pyruvate dehydrogenase (acetyl-transferring)  homodimeric type
1973	1650	JABIIP_00482	120,59	20	20	1,2E+06	4	2	4		40820	cell division protein FtsZ
1973	2484	AIFLKA_00203	120,59	20	20	1,2E+06	4	2	4		40880	cell division protein FtsZ
1471	4049	DIBEOF_02063	91,94	9	9	1,2E+06	4	1	7		29574	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
1471	5658	LNJFLG_02168	91,94	9	9	1,2E+06	4	1	7		29454	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
1471	5659	KABFEG_03977	91,94	9	9	1,2E+06	4	1	7		29627	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
3529	38391	FCFFJI_01485	69,14	6	6	1,2E+06	1	1	1		22279	phosphoribosylanthranilate isomerase
108	1694	DHPIBI_00966	244,04	30	30	1,2E+06	7	1	51	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	35239	malate dehydrogenase
3534	6004	FCFFJI_00908	65,82	5	5	1,2E+06	1	1	1		53915	Contractile injection system tape measure protein
1175	2510	BDJIJG_00171	158,43	8	8	1,1E+06	4	1	9		76260	methylmalonyl-CoA mutase
2640	3137	DCJHLG_00252	92,43	12	12	1,1E+06	2	1	2	Carbamidomethylation	25469	Carboxylesterase
2640	3642	LGNCKJ_01872	92,43	12	12	1,1E+06	2	1	2	Carbamidomethylation	25394	Carboxylesterase
1369	1155	HAPDOO_02458	161,74	6	6	1,1E+06	5	1	7	Deamidation (NQ)	117467	carbamoyl-phosphate synthase large subunit
2751	5545	DHPIBI_01999	76,26	19	19	1,1E+06	2	1	2		12210	ABM domain-containing protein
2751	5542	BDJIJG_01347	76,26	19	19	1,1E+06	2	1	2		12156	Antibiotic biosynthesis monooxygenase
2751	5543	JABIIP_02151	76,26	19	19	1,1E+06	2	1	2		12279	Antibiotic biosynthesis monooxygenase
2751	5544	LGNCKJ_01218	76,26	19	19	1,1E+06	2	1	2		12150	Antibiotic biosynthesis monooxygenase
166	358	BDJIJG_02289	282,46	23	23	1,1E+06	13	1	42	Oxidation (M)	68542	Class I poly(R)-hydroxyalkanoic acid synthase
3297	5839	DHPIBI_02934	43,64	5	5	1,1E+06	1	1	1		40652	Porin domain-containing protein
954	1785	LGNCKJ_00332	169,48	23	23	1,1E+06	6	1	11	Carbamidomethylation	36945	Phosphate ABC transporter substrate-binding protein
2266	1893	AIFLKA_00772	147,83	13	13	1,1E+06	3	1	3		38120	3-isopropylmalate dehydrogenase
2156	2119	AIFLKA_02438	98,47	14	14	1,1E+06	3	1	4		35783	SsuA/THI5-like domain-containing protein
3298	8087	FCFFJI_01736	74,55	10	10	1,1E+06	1	1	1		17942	TPM domain-containing protein
3369	2885	FCFFJI_01130	60,78	4	4	1,1E+06	1	1	1		45817	RsmB/NOP family class I SAM-dependent RNA methyltransferase
3022	19319	JABIIP_01548	47,08	2	2	1,1E+06	1	1	1		87437	outer membrane protein assembly factor BamA
3022	5009	DHPIBI_02225	47,08	2	2	1,1E+06	1	1	1		84808	Outer membrane protein assembly factor BamA
3616	20510	LLHKPE_01609	43,14	5	5	1,1E+06	1	1	1		33961	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
97	277	LGNCKJ_02365	311,15	28	28	1,1E+06	15	1	54	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	63985	Fumarate reductase flavoprotein subunit
3224	6945	LLHKPE_01175	59,66	9	9	1,1E+06	1	1	1	Carbamidomethylation	33152	hydroxymethylbilane synthase
3439	6193	FCFFJI_01774	57,27	2	2	1,1E+06	1	1	1		82679	GTP pyrophosphokinase
374	207	AIFLKA_02559	292,43	34	34	1,1E+06	14	1	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	59952	malate synthase A
1901	36461	HLIGHJ_01956	71,92	10	10	1,1E+06	2	1	5		20439	50S ribosomal protein L5
3637	38591	HAPDOO_01391	38,71	7	7	1,1E+06	1	1	1		23061	hypothetical protein
3080	36439	LLHKPE_01623	57,38	4	4	1,0E+06	1	1	1		33937	UDP-3-O-acyl-N-acetylglucosamine deacetylase
3596	38493	DCJHLG_00341	50,24	6	6	1,0E+06	1	1	1		17402	Group 1 truncated hemoglobin
2595	36362	AOOPHA_03047	45,52	1	1	1,0E+06	1	1	2		114863	Multifunctional fusion protein
2359	3048	LLHKPE_02497	100,21	5	5	1,0E+06	3	1	3		57602	Putative methyl-accepting chemotaxis transmembrane protein
425	385	LGNCKJ_02996	219,97	25	25	1,0E+06	12	1	23	Carbamidomethylation; Oxidation (M)	64259	crotonyl-CoA carboxylase/reductase
3519	8078	LGNCKJ_02413	73,06	12	12	1,0E+06	1	1	1		15480	Lipoprotein
1505	1505	HKHPLO_00837	169,38	17	17	1,0E+06	6	1	7		32909	30S ribosomal protein S2
3343	37354	FCFFJI_00269	53,83	9	9	1,0E+06	1	1	1		20963	aminoacyl-tRNA hydrolase
2674	7311	DHPIBI_01573	51,15	4	4	1,0E+06	2	1	2	Carbamidomethylation; Deamidation (NQ)	55381	4-alpha-glucanotransferase
3551	38415	LLHKPE_02200	61,91	6	6	9,9E+05	1	1	1		37455	Putative CHAD domain containing protein
3619	38541	AEBICJ_00458	42,71	11	11	9,8E+05	1	1	1	Deamidation (NQ)	19083	Lipoprotein
3477	26667	HNMFNB_00510	40,23	2	2	9,8E+05	1	1	1		45001	glutamate-5-semialdehyde dehydrogenase
3273	37570	FCFFJI_01586	70,52	5	5	9,7E+05	1	1	1	Carbamidomethylation	42290	Amidohydrolase
3658	16629	HAPDOO_02482	53,63	2	2	9,7E+05	1	1	1		50902	adenylosuccinate lyase
1823	2445	JABIIP_02777	110,44	36	36	9,7E+05	4	1	5	Carbamidomethylation; Oxidation (M)	13250	30S ribosomal protein S13
3303	38191	LLHKPE_00831	43,12	4	4	9,7E+05	1	1	1		29418	DUF4041 domain-containing protein
3384	2898	FCFFJI_02161	33,2	4	4	9,7E+05	1	1	1	Carbamidomethylation	26238	ABC transporter ATP-binding protein
3561	38427	LLHKPE_01268	59,3	4	4	9,7E+05	1	1	1		34525	GTPase Era
3376	37599	JABIIP_00205	34,47	3	3	9,7E+05	1	1	1		40563	histidinol-phosphate transaminase
1931	2267	DCJHLG_01418	96,63	11	11	9,6E+05	3	1	5	Deamidation (NQ)	36735	Dihydroorotate dehydrogenase-like protein
2628	1967	FCFFJI_00331	75,04	6	6	9,6E+05	2	1	2	Carbamidomethylation	48761	UDP-N-acetylmuramate--L-alanine ligase
415	1465	LGNCKJ_00181	227,46	58	58	9,6E+05	8	1	24	Deamidation (NQ); Oxidation (M)	9335	RNA chaperone Hfq
415	1466	DCJHLG_00164	227,46	58	58	9,6E+05	8	1	24	Deamidation (NQ); Oxidation (M)	9290	RNA chaperone Hfq
415	1467	AIFLKA_00420	227,46	58	58	9,6E+05	8	1	24	Deamidation (NQ); Oxidation (M)	9337	RNA chaperone Hfq
415	1468	JABIIP_01705	227,46	58	58	9,6E+05	8	1	24	Deamidation (NQ); Oxidation (M)	9422	RNA chaperone Hfq
415	1469	DHPIBI_01141	227,46	58	58	9,6E+05	8	1	24	Deamidation (NQ); Oxidation (M)	9356	RNA chaperone Hfq
3090	15018	DCJHLG_01351	50,67	6	6	9,5E+05	1	1	1		22965	outer membrane lipoprotein chaperone LolA
2959	5354	FCFFJI_01311	73,65	33	33	9,5E+05	2	2	2	Carbamidomethylation; Deamidation (NQ)	12353	Putative pterin-4-alpha-carbinolamine dehydratase
3355	37479	LLHKPE_04015	45,27	9	9	9,5E+05	1	1	1		25666	hypothetical protein
2477	7864	KABFEG_02879	101,5	16	16	9,5E+05	2	1	3	Deamidation (NQ); Oxidation (M)	14789	50S ribosomal protein L15
2224	2982	LNJFLG_00745	140,22	4	4	9,4E+05	3	1	3	Carbamidomethylation	172289	glutamate synthase large subunit
3287	7030	LLHKPE_01361	65,37	2	2	9,4E+05	1	1	1		71083	ribosomal protection-like ABC-F family protein
2700	3971	AIFLKA_01627	61,12	9	9	9,3E+05	2	1	2		21679	Pilus assembly protein PilN
1651	2555	KJNNEE_00941	102,32	5	5	9,2E+05	2	1	6		56779	hypothetical protein
3213	13408	AIFLKA_02558	40,08	5	5	9,0E+05	1	1	1		32631	Thioredoxin
3558	20363	AEBICJ_00841	59,43	6	6	8,9E+05	1	1	1		22730	Lipoprotein
3274	8051	LLHKPE_01827	61,37	4	4	8,9E+05	1	1	1		34144	Hydrolase  exosortase system type 1 associated
3368	37558	LLHKPE_00201	53,31	3	3	8,9E+05	1	1	1		58948	XrtA system polysaccharide chain length determinant
2413	7023	LGNCKJ_00794	97,84	15	15	8,9E+05	2	1	3	Carbamidomethylation	31591	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
3026	11406	HAPDOO_00987	40,9	3	3	8,9E+05	1	1	1		65854	Putative oxidoreductase YdhV
3624	7291	FCFFJI_02518	42,58	2	2	8,9E+05	1	1	1	Carbamidomethylation	51835	F0F1 ATP synthase subunit beta
2673	7584	AEBICJ_04883	69,45	2	2	8,8E+05	1	1	2		113470	LTD domain-containing protein
3175	8401	LGNCKJ_00199	44,66	6	6	8,8E+05	1	1	1		27342	hypothetical protein
3580	38455	LGNCKJ_00839	52,85	13	13	8,7E+05	1	1	1	Carbamidomethylation	13496	NADH-quinone oxidoreductase subunit A
3580	38456	AIFLKA_00635	52,85	13	13	8,7E+05	1	1	1	Carbamidomethylation	13601	NADH-quinone oxidoreductase subunit A
3580	38457	JABIIP_02823	52,85	13	13	8,7E+05	1	1	1	Carbamidomethylation	13548	NADH-quinone oxidoreductase subunit A
3580	38458	DHPIBI_01167	52,85	13	13	8,7E+05	1	1	1	Carbamidomethylation	13576	NADH-quinone oxidoreductase subunit A
3504	7834	FCFFJI_01876	92,66	12	12	8,7E+05	1	1	1		23802	HAD-IA family hydrolase
3234	5444	LGNCKJ_02870	56,03	4	4	8,7E+05	1	1	1		22027	OmpW family protein
3480	20870	JABIIP_02178	39,18	3	3	8,7E+05	1	1	1		32964	Histone deacetylase superfamily protein
2660	3453	JABIIP_02332	92,57	11	11	8,7E+05	2	1	2		25417	Putative Phospholipase/Carboxylesterase
2853	3007	LGNCKJ_00461	77,68	18	18	8,6E+05	2	1	2		13563	Reactive intermediate/imine deaminase
2297	1588	DCJHLG_00608	79,71	8	8	8,6E+05	2	1	3	Carbamidomethylation	44825	L-carnitine dehydratase/bile acid-inducible protein F
