Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 4	Area Sample 4	#Peptides	#Unique	#Spec Sample 4	PTM	Avg. Mass	Description
2883	54901	AIFLKA_01876	65,15	19	19	7970000	2	1	2		9631	F0F1 ATP synthase subunit C
2883	54902	LGNCKJ_01788	65,15	19	19	7970000	2	1	2		9638	F0F1 ATP synthase subunit C
2883	54903	JABIIP_01235	65,15	19	19	7970000	2	1	2		9600	F0F1 ATP synthase subunit C
2883	54904	LLHKPE_02045	65,15	19	19	7970000	2	1	2		9741	F0F1 ATP synthase subunit C
2883	54905	BDJIJG_01401	65,15	19	19	7970000	2	1	2		9697	F0F1 ATP synthase subunit C
2883	54906	DHPIBI_01891	65,15	19	19	7970000	2	1	2		9689	F0F1 ATP synthase subunit C
3584	19395	LLHKPE_01204	65,1	8	8	6480000	1	1	1		21711	7-methyl-GTP pyrophosphatase
3013	7822	FCFFJI_00673	65,01	3	3	112000	1	1	2		52719	cytochrome-c oxidase  cbb3-type subunit I
3585	3669	JABIIP_02995	64,89	3	3	5910000	1	1	1		54219	L D-TPase catalytic domain-containing protein
3395	5942	HAPDOO_02665	64,66	12	12	10700000	1	1	1		15829	(R)-specific enoyl-CoA hydratase
3420	2822	FCFFJI_00816	64,64	11	11	145000000	1	1	1		11227	DUF883 domain-containing protein
2699	6398	BDJIJG_00069	64,45	9	9	1100000	2	1	2		23352	adenylate kinase
2886	8518	FCFFJI_02323	64,32	52	52	471000	2	2	2		3513	hypothetical protein
2886	8519	FCFFJI_02150	64,32	52	52	471000	2	2	2		3513	hypothetical protein
2682	3103	JABIIP_00141	64,3	6	6	1500000	2	1	2		40821	outer membrane protein assembly factor BamB
2880	37192	LLHKPE_02265	64,3	10	10	2580000	2	1	2		31992	formyltetrahydrofolate deformylase
3623	8333	AEBICJ_05658	64,25	7	7	2320000	1	1	1		13848	Excinuclease ATPase subunit
2744	1550	FCFFJI_00966	64,18	5	5	6300000	2	2	2		59391	Flp pilus assembly complex ATPase component TadA
3014	5424	FCFFJI_01132	64,14	9	9	3760000	1	1	2		22789	phosphoribosylglycinamide formyltransferase
3626	7030	LLHKPE_01361	64,11	2	2	813000	1	1	1		71083	ribosomal protection-like ABC-F family protein
2685	3134	BDJIJG_00093	64,07	4	4	2880000	2	1	2		56067	threonine ammonia-lyase  biosynthetic
2685	2509	LLHKPE_00093	64,07	4	4	2880000	2	1	2		56271	threonine ammonia-lyase  biosynthetic
2685	3135	AIFLKA_00937	64,07	4	4	2880000	2	1	2		56129	threonine ammonia-lyase  biosynthetic
2912	3531	AEBICJ_05303	64,05	5	5	15300000	1	1	2		20448	Lipoprotein
3017	37356	FCFFJI_02024	63,94	15	15	13000000	1	1	2		7404	DNA-directed RNA polymerase subunit omega
3017	37357	HAPDOO_02451	63,94	15	15	13000000	1	1	2		7305	DNA-directed RNA polymerase subunit omega
2273	18294	FCFFJI_00268	63,93	8	8	1150000	2	1	3		39005	redox-regulated ATPase YchF
2697	5364	LLHKPE_00033	63,84	11	11	17900000	1	1	2		14931	Histidine triad (HIT) protein
2842	11707	DIBEOF_04185	63,84	12	12	1230000	2	1	2	Carbamidomethylation	26125	acetoacetyl-CoA reductase
2842	16545	LNJFLG_02162	63,84	12	12	1230000	2	1	2	Carbamidomethylation	26034	acetoacetyl-CoA reductase
3435	22982	FCFFJI_00231	63,71	19	19	6000000	1	1	1		15315	CopC domain-containing protein
2801	4198	FCFFJI_00922	63,59	16	16	7410000	1	1	2		9276	50S ribosomal protein L27
2670	5975	OJJGAB_00425	63,59	8	8	343000000	2	1	2		25342	Acetoacetyl-CoA reductase
3310	6042	FCFFJI_00954	63,56	10	10	10600000	1	1	1		10025	Winged helix-turn-helix transcriptional regulator
2980	8776	AEBICJ_04254	63,55	36	36	6580000	2	2	2		8859	acyl carrier protein
2921	38417	LLHKPE_00498	63,51	8	8	940000	1	1	2		17784	Ferric uptake regulation protein
2921	38419	DHPIBI_02974	63,51	8	8	940000	1	1	2		18271	Ferric uptake regulation protein
2921	38420	AIFLKA_02236	63,51	8	8	940000	1	1	2		18347	Ferric uptake regulation protein
2921	37337	LGNCKJ_02173	63,51	8	8	940000	1	1	2		17855	Ferric uptake regulation protein
2921	38418	DCJHLG_00014	63,51	8	8	940000	1	1	2		17907	Ferric uptake regulation protein
3587	55985	FCFFJI_02240	63,5	27	27	1190000	1	1	1		10118	Ferrous iron transport protein A
3419	6815	LLHKPE_03154	63,38	25	25	12300000	1	1	1		9265	Oxaloacetate decarboxylase gamma chain
3494	18823	LLHKPE_02532	63,37	7	7	1250000	1	1	1		36233	protease SohB
2917	2209	LLHKPE_00009	63,37	5	5	6900000	1	1	2		23835	Putative Electron transport protein SCO1/SenC
3060	1774	FCFFJI_02220	63,31	4	4	2380000	1	1	1		60430	3-(methylthio)propionyl-CoA ligase
3244	5670	JABIIP_02368	63,18	2	2	2430000	1	1	1		55669	alkyl hydroperoxide reductase subunit F
3244	55992	LGNCKJ_01431	63,18	2	2	2430000	1	1	1		54181	Alkyl hydroperoxide reductase subunit F
2995	54924	LGNCKJ_01309	63,14	11	11	3850000	2	1	2		22133	Protein GrpE
2995	37352	BDJIJG_00442	63,14	11	11	3850000	2	1	2		22345	nucleotide exchange factor GrpE
3589	38394	JABIIP_02070	63	10	10	1120000	1	1	1		20125	Permuted papain-like amidase enzyme  YaeF/YiiX  C92 family
2645	1832	FCFFJI_01572	62,96	3	3	2820000	2	2	2		67924	Protein translocase subunit SecD
2933	38410	HAPDOO_02049	62,96	12	12	27100000	1	1	2		10665	c-type cytochrome
3500	38416	LLHKPE_00185	62,93	12	12	19200000	1	1	1		14164	Co2+/Mg2+ efflux protein ApaG
3335	38102	HAPDOO_01737	62,9	5	5	4890000	1	1	1		24840	Phosphate transport regulator
3016	20398	LLHKPE_00803	62,89	17	17	3440000	1	1	2	Carbamidomethylation	9623	UPF0250 protein BN874_200086
2251	37202	LLHKPE_02432	62,88	8	8	16800000	1	1	4	Deamidation (NQ)	22309	Poly(3-hydroxyalkanoate) polymerase subunit PhaE
3594	8362	BDJIJG_01908	62,73	10	10	2800000	1	1	1	Carbamidomethylation	11590	HdeA/HdeB family chaperone
3311	19380	HAPDOO_02496	62,54	3	3	1310000	1	1	1		55141	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha
2589	3777	AEBICJ_04169	62,5	19	19	2320000	1	1	3		12552	Large ribosomal subunit protein bL12
3593	8358	BDJIJG_01773	62,49	14	14	12300000	1	1	1	Carbamidomethylation	9055	UPF0434 protein PSPPH_1629
2788	36794	LLHKPE_00144	62,38	7	7	782000	1	1	2		21721	SsrA-binding protein SmpB
3407	37294	LLHKPE_02906	62,23	1	1	1650000	1	1	1		113737	AcrB/AcrD/AcrF family protein
2456	739	FGMNAO_00883	62,21	2	2	1210000	1	1	3	Carbamidomethylation	106385	TonB-dependent receptor
2556	36617	IFKLJE_02279	62,18	14	14	5790000	3	3	3	Carbamidomethylation	39119	Iron ABC transporter substrate-binding protein
2797	20796	HADHNG_02080	62,14	3	3	4570000	1	1	2		39985	ABC transporter substrate-binding protein
3602	55991	LGNCKJ_01629	62,12	3	3	1910000	1	1	1		37505	Peptidoglycan -binding protein
2705	54246	LLHKPE_02796	61,99	6	6	4320000	1	1	2	Carbamidomethylation	33098	50S ribosomal protein L11 methyltransferase
3133	4207	LLHKPE_00697	61,96	3	3	4560000	1	1	1		66852	ATP-dependent RNA helicase DeaD
3590	7968	FCFFJI_00824	61,93	17	17	3100000	1	1	1	Carbamidomethylation	11237	TIGR02301 family protein
3591	6854	JABIIP_01343	61,87	10	10	554000	1	1	1	Carbamidomethylation	20445	Isochorismatase hydrolase
3215	2713	AEBICJ_04798	61,73	3	3	3690000	1	1	1		77932	Beta propeller domain-containing protein
3612	20419	JABIIP_02247	61,7	20	20	2730000	1	1	1		5084	50S ribosomal protein L34
3612	20420	LGNCKJ_00234	61,7	20	20	2730000	1	1	1		5142	50S ribosomal protein L34
3612	20421	DHPIBI_03002	61,7	20	20	2730000	1	1	1		5142	50S ribosomal protein L34
3612	20422	LLHKPE_02475	61,7	20	20	2730000	1	1	1		5127	50S ribosomal protein L34
2902	10482	LLHKPE_02878	61,66	10	10	4000000	1	1	2		14726	PIN domain-containing protein
3592	5723	FCFFJI_02120	61,66	9	9	1980000	1	1	1		21520	DUF5666 domain-containing protein
3595	20427	JABIIP_00732	61,64	6	6	8190000	1	1	1		20721	elongation factor P
2448	1758	FCFFJI_01923	61,57	5	5	13200000	2	2	3		36477	CoA ester lyase
2635	4821	AEBICJ_00678	61,57	3	3	8490000	1	1	2		34152	30S ribosomal protein S2
2709	36630	LLHKPE_02009	61,53	17	17	1020000	2	2	2	Deamidation (NQ)	26361	RNA polymerase sigma factor FliA
3018	8167	DCJHLG_00728	61,51	5	5	4660000	1	1	2	Carbamidomethylation	22021	Lipoprotein
3064	2630	FCFFJI_02246	61,46	5	5	1950000	1	1	1		38329	Aldo/keto reductase
2934	3577	FCFFJI_01818	61,4	10	10	16300000	1	1	2		12625	putative PEP-binding protein
2898	2827	FCFFJI_00542	61,29	5	5	10600000	1	1	2		17877	Outer membrane protein assembly factor BamE
3289	38386	ODMPFI_03280	61,26	4	4	3780000	1	1	1		34014	glucokinase
3289	20251	JABIIP_00686	61,26	4	4	3780000	1	1	1		34014	glucokinase
2627	2375	JABIIP_01968	61,18	8	8	3380000	2	2	2		29762	DUF4332 domain-containing protein
2507	4640	FCFFJI_00226	61,16	18	18	6930000	2	2	3	Deamidation (NQ)	24551	ribose-5-phosphate isomerase RpiA
3426	55281	LLHKPE_02177	61,12	10	10	2550000	1	1	1		13546	Acetaldehyde dehydrogenase
3295	54959	HAPDOO_01864	61,09	13	13	2560000	1	1	1		15173	hypothetical protein
2248	2458	FCFFJI_02180	60,96	9	9	8230000	2	2	4		32158	PAS domain-containing protein
2885	5517	AOOPHA_01612	60,87	10	10	14200000	2	2	2		19879	Outer membrane protein beta-barrel domain-containing protein
2290	2515	HAPDOO_01354	60,75	5	5	3260000	2	2	3		49899	Acetate transporter ActP
3024	56021	LLHKPE_00739	60,65	8	8	3350000	1	1	2		12378	Oxaloacetate decarboxylase (Na(+) extruding)
3493	38223	AEBICJ_00677	60,59	6	6	3930000	1	1	1		37979	translation elongation factor Ts
3100	4537	AEBICJ_01293	60,54	1	1	2980000	1	1	1		85859	Crotonase
3518	24877	JABIIP_00321	60,48	18	18	2110000	1	1	1		10072	30S ribosomal protein S20
2678	3112	HAPDOO_02289	60,46	5	5	32400	2	1	2		37812	Phosphomethylpyrimidine synthase
2687	54108	HLIGHJ_01662	60,42	3	3	1650000	1	1	2		53192	Carbohydrate-binding protein SusD
3596	7606	FCFFJI_00767	60,4	5	5	4480000	1	1	1		34259	Aldo/keto reductase
3143	11336	HAPDOO_01814	60,36	4	4	5840000	1	1	1		67912	Outer membrane cobalamin translocator
3597	37578	LLHKPE_02053	60,32	6	6	728000	1	1	1		26997	Flavin prenyltransferase UbiX
2892	8792	LNJFLG_03033	60,25	5	5	85500	2	1	2		32139	30S ribosomal protein S3
2622	3964	DHPIBI_00017	60,23	5	5	3070000	2	1	2		66540	Arginine--tRNA ligase
3632	38428	FCFFJI_01251	60,19	5	5	1940000	1	1	1		18410	Flagellar protein FlgN
2590	37788	LLHKPE_01982	59,91	6	6	34000000	1	1	3		25622	Flagellar hook protein FlgE
2997	3971	AIFLKA_01627	59,84	9	9	1150000	2	1	2		21679	Pilus assembly protein PilN
3144	14045	DHPIBI_03478	59,82	5	5	7150000	1	1	1	Carbamidomethylation	45084	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
2901	7814	FCFFJI_00421	59,71	6	6	4800000	1	1	2	Carbamidomethylation	21782	riboflavin synthase
3606	38429	LLHKPE_02362	59,66	13	13	4750000	1	1	1	Carbamidomethylation	8762	Inner membrane protein YgaP-like transmembrane domain-containing protein
3598	3973	LLHKPE_00554	59,61	5	5	1870000	1	1	1		37426	hypothetical protein
2927	37681	FCFFJI_01060	59,52	1	1	1040000	1	1	2		121593	DEAD/DEAH box helicase
2907	5004	FCFFJI_01599	59,48	5	5	6190000	1	1	2		28075	Enoyl-CoA hydratase/isomerase family protein
2790	4444	LLHKPE_00961	59,35	3	3	1770000	1	1	2		26689	High-affinity branched-chain amino acid transport ATP-binding protein
3599	55988	ODMPFI_03317	59,32	9	9	2170000	1	1	1		20647	Nucleoprotein/polynucleotide-associated enzyme
3599	55989	LLHKPE_01005	59,32	9	9	2170000	1	1	1		20647	Nucleoprotein/polynucleotide-associated enzyme
3019	6812	AEBICJ_03150	59,23	5	5	3610000	1	1	2	Carbamidomethylation	30241	succinate--CoA ligase subunit alpha
2982	8972	BDJIJG_01980	59,18	25	25	3570000	2	2	2	Carbamidomethylation; Deamidation (NQ)	11281	High-putative iron-sulfur protein
3600	36649	HLIGHJ_03051	59,16	6	6	3410000	1	1	1		42705	hypothetical protein
3247	36946	AEBICJ_03541	59,04	10	10	3620000	1	1	1		14692	30S ribosomal protein S8
3601	8562	LLHKPE_01128	59,01	5	5	3060000	1	1	1		30204	serine O-acetyltransferase
2813	3230	JABIIP_00894	59,01	8	8	3990000	2	2	2	Carbamidomethylation	35280	NAD-dependent epimerase/dehydratase
3282	38292	HADHNG_02771	58,81	5	5	1470000	1	1	1		35011	substrate-binding domain-containing protein
2774	8401	LGNCKJ_00199	58,72	6	6	504000	1	1	2		27342	hypothetical protein
3241	37456	LLHKPE_01582	58,64	5	5	5330000	1	1	1		42551	TerD domain-containing protein
3611	8049	FCFFJI_00667	58,6	9	9	293000	1	1	1		13267	STAS/SEC14 domain-containing protein
3607	8122	LLHKPE_03498	58,53	4	4	13900000	1	1	1		26173	Transmembrane protein
2340	3686	FCFFJI_01006	58,46	3	3	2370000	1	1	3		52319	3-hydroxyadipyl-CoA dehydrogenase
3508	20402	JABIIP_01307	58,4	7	7	6770000	1	1	1		33681	peptidylprolyl isomerase
2704	3307	LLHKPE_01732	58,33	7	7	5320000	2	2	2		52297	asparagine--tRNA ligase
2985	3178	FCFFJI_02620	58,31	5	5	16500000	2	2	2		55257	DEAD/DEAH box helicase
2393	15699	LNJFLG_02981	58,26	9	9	297000	2	1	3	Oxidation (M)	31184	F0F1 ATP synthase subunit gamma
3200	3236	FCFFJI_00330	58,24	4	4	5070000	1	1	1	Carbamidomethylation	32811	D-alanine--D-alanine ligase
3495	3481	FCFFJI_02114	58,22	4	4	2470000	1	1	1		30167	Amino acid ABC transporter substrate-binding protein
2509	37235	LLHKPE_01696	58,16	4	4	3300000	2	2	3		68234	Indolepyruvate oxidoreductase subunit IorA
3264	13117	LNJFLG_03034	58,14	21	21	3600000	1	1	1		12046	50S ribosomal protein L22
3193	4641	FCFFJI_01117	58,05	12	12	2990000	1	1	1		13118	CbiX/SirB N-terminal domain-containing protein
3297	2012	FCFFJI_00355	58,04	1	1	1860000	1	1	1		157614	PAS domain S-box protein
2615	959	FCFFJI_00084	58,01	3	3	2950000	2	2	2		121559	DUF748 domain-containing protein
2829	54168	LLHKPE_02040	57,88	18	18	9180000	2	2	2		23341	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
3182	2897	LLHKPE_00925	57,81	3	3	694000	1	1	1		70187	Putative ErfK/YbiS/YcfS/YnhG family protein
2720	8511	AEBICJ_03590	57,67	5	5	5770000	1	1	2		24864	Peptidyl-prolyl cis-trans isomerase
3179	38536	LLHKPE_01529	57,65	4	4	4510000	1	1	1		30703	Putative transport protein (ABC superfamily  atp_bind)
2534	6779	LLHKPE_01733	57,63	3	3	2250000	2	2	3		69636	non-specific serine/threonine protein kinase
3519	38472	LLHKPE_01289	57,56	7	7	3610000	1	1	1		28390	Putative GAF sensor protein
3020	7531	HNMFNB_00513	57,55	2	2	4840000	1	1	2	Carbamidomethylation	94844	leucine--tRNA ligase
2597	2136	HNMFNB_01717	57,48	3	3	29100000	2	1	2	Carbamidomethylation; Deamidation (NQ)	93513	Alpha-1 4 glucan phosphorylase
3520	55997	AIFLKA_01028	57,45	5	5	3960000	1	1	1		28382	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
3520	55998	LGNCKJ_03026	57,45	5	5	3960000	1	1	1		28429	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
3520	55999	LLHKPE_00083	57,45	5	5	3960000	1	1	1		28517	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
3203	1933	FCFFJI_00072	57,44	4	4	3740000	1	1	1		29336	Inositol-1-monophosphatase
3444	8202	FCFFJI_02194	57,44	12	12	2420000	1	1	1	Carbamidomethylation	16422	ribosome maturation factor RimP
3218	3823	FCFFJI_01256	57,39	9	9	1780000	1	1	1		22217	Basal-body rod modification protein FlgD
3603	4132	FCFFJI_01235	57,35	14	14	3680000	1	1	1	Carbamidomethylation	13982	hypothetical protein
2996	8698	JABIIP_02896	57,35	22	22	2020000	2	2	2		11914	Carboxymuconolactone decarboxylase family protein
2777	18319	LGNCKJ_01602	57,34	7	7	973000	1	1	2		27760	Phosphate ABC transporter substrate-binding protein
2536	8501	LNJFLG_02282	57,34	8	8	2160000	1	1	3		14180	30S ribosomal protein S8
3316	7572	LLHKPE_00045	57,33	5	5	1970000	1	1	1		22461	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
3604	55996	JABIIP_00785	57,32	12	12	13200000	1	1	1		23261	Translation initiation factor IF-2
3377	54960	FCFFJI_02533	57,32	7	7	979000	1	1	1		36150	Alpha/beta hydrolase
3605	38581	LLHKPE_01409	57,26	14	14	644000	1	1	1		15841	Histidine triad (HIT) protein
3259	37209	LLHKPE_00207	57,26	5	5	5940000	1	1	1	Carbamidomethylation	39001	FemAB family XrtA/PEP-CTERM system-associated protein
3521	20386	FCFFJI_02646	56,96	6	6	3450000	1	1	1		20476	VOC family protein
3521	20387	PPMOBL_03609	56,96	6	6	3450000	1	1	1		20242	VOC family protein
3130	36318	LLHKPE_01310	56,91	3	3	4440000	1	1	1		41599	hydrogenase formation protein HypD
3458	7774	JABIIP_00357	56,83	14	14	2680000	1	1	1		14032	50S ribosomal protein L21
3356	8051	LLHKPE_01827	56,81	4	4	844000	1	1	1		34144	Hydrolase  exosortase system type 1 associated
2925	55624	LLHKPE_00833	56,74	11	11	3520000	1	1	2	Carbamidomethylation	21019	Nudix hydrolase domain-containing protein
3608	2799	DIBEOF_03759	56,46	5	5	2850000	1	1	1		31343	Porin domain-containing protein
3126	5279	PPMOBL_03935	56,46	3	3	1190000	1	1	1		52358	type I glutamate--ammonia ligase
3126	20554	IFKLJE_03292	56,46	3	3	1190000	1	1	1		52268	type I glutamate--ammonia ligase
3126	11380	FGMNAO_01764	56,46	3	3	1190000	1	1	1		52029	type I glutamate--ammonia ligase
3126	10729	EHKCDH_00960	56,46	3	3	1190000	1	1	1		51742	type I glutamate--ammonia ligase
3609	37656	LLHKPE_00202	56,29	6	6	5500000	1	1	1		32609	Protein-tyrosine kinase
2795	37239	FCFFJI_01541	56,2	4	4	824000	1	1	2		34306	rod shape-determining protein MreC
2779	6945	LLHKPE_01175	56,17	9	9	10300000	1	1	2	Carbamidomethylation	33152	hydroxymethylbilane synthase
3522	56000	LGNCKJ_02875	56,08	4	4	1830000	1	1	1		27817	Sulfurtransferase
3522	56001	DHPIBI_00649	56,08	4	4	1830000	1	1	1		30760	Putative 3-mercaptopyruvate sulfurtransferase
3522	56002	AIFLKA_02585	56,08	4	4	1830000	1	1	1		30375	Putative 3-mercaptopyruvate sulfurtransferase
3522	56003	LLHKPE_03820	56,08	4	4	1830000	1	1	1		30560	Putative 3-mercaptopyruvate sulfurtransferase
3522	56004	DCJHLG_01693	56,08	4	4	1830000	1	1	1		30260	Putative 3-mercaptopyruvate sulfurtransferase
3522	56005	BDJIJG_00640	56,08	4	4	1830000	1	1	1		30485	Sulfurtransferase
3610	38396	LLHKPE_01665	56,04	8	8	2990000	1	1	1		18438	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
3225	37452	FCFFJI_00083	56,04	4	4	2920000	1	1	1		49505	DNA recombination protein RmuC
3393	4154	FCFFJI_02222	56,03	5	5	3860000	1	1	1		37278	AI-2E family transporter YdiK
3478	3058	FCFFJI_00981	55,96	10	10	4230000	1	1	1		27080	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
3613	37911	LLHKPE_00176	55,95	22	22	11200000	1	1	1		7404	50S ribosomal protein L35
3337	37945	JABIIP_02209	55,87	3	3	3780000	1	1	1		57175	alpha-amylase
2592	8303	LLHKPE_00918	55,83	8	8	1840000	1	1	3	Deamidation (NQ)	12857	Phasin domain-containing protein
3373	4234	JABIIP_02101	55,8	3	3	6410000	1	1	1		42157	Alcohol dehydrogenase  NAD(P)-dependent
3373	7185	LGNCKJ_01904	55,8	3	3	6410000	1	1	1		42120	Alcohol dehydrogenase  NAD(P)-dependent
3373	7061	DCJHLG_02349	55,8	3	3	6410000	1	1	1		42007	Alcohol dehydrogenase  NAD(P)-dependent
3423	8637	HNMFNB_00312	55,72	3	3	6050000	1	1	1		38694	Alkene reductase
3614	36419	EHKCDH_00216	55,66	1	1	1370000	1	1	1		117884	Outer membrane receptor protein involved in Fe transport
3427	38131	AIFLKA_00258	55,64	5	5	3100000	1	1	1		24245	Phosphoribosylglycinamide formyltransferase
3427	37508	LLHKPE_01891	55,64	5	5	3100000	1	1	1		24334	phosphoribosylglycinamide formyltransferase
3427	38130	HKHPLO_00277	55,64	5	5	3100000	1	1	1		23568	phosphoribosylglycinamide formyltransferase
3427	37442	LGNCKJ_01825	55,64	5	5	3100000	1	1	1		24109	phosphoribosylglycinamide formyltransferase
3427	38132	DHPIBI_00600	55,64	5	5	3100000	1	1	1		24270	Phosphoribosylglycinamide formyltransferase
3427	7263	DCJHLG_01397	55,64	5	5	3100000	1	1	1		24757	phosphoribosylglycinamide formyltransferase
3427	38441	JABIIP_01871	55,64	5	5	3100000	1	1	1		24360	phosphoribosylglycinamide formyltransferase
3427	37341	BDJIJG_00278	55,64	5	5	3100000	1	1	1		24626	phosphoribosylglycinamide formyltransferase
3381	8031	AOOPHA_02783	55,62	12	12	5890000	1	1	1		9536	DNA-binding protein HU-beta
2732	8489	JABIIP_00582	55,61	8	8	2970000	1	1	2		19781	inorganic diphosphatase
3021	5379	FCFFJI_00899	55,52	14	14	11600000	1	1	2		16800	Phage tail region protein
2800	8842	LLHKPE_01313	55,5	12	12	9700000	1	1	2		16772	HupH hydrogenase expression protein C-terminal domain-containing protein
3135	2177	HKHPLO_01303	55,44	13	13	2960000	1	1	1		12452	DNA-binding protein
3360	25095	FCFFJI_00864	55,39	7	7	335000	1	1	1		16640	DUF4124 domain-containing protein
3392	2083	HKHPLO_00767	55,31	2	2	413000	1	1	1		102261	S8 family serine peptidase
3023	56018	FCFFJI_01269	55,3	7	7	3070000	1	1	2		14584	Flagellar motor switch protein FliN
3167	7144	HNMFNB_01612	55,28	2	2	1080000	1	1	1	Carbamidomethylation	84879	NADH-quinone oxidoreductase subunit NuoG
2644	1401	LLHKPE_00178	55,27	6	6	2510000	2	2	2		37819	phenylalanine--tRNA ligase subunit alpha
3466	7032	FCFFJI_01611	55,22	2	2	2240000	1	1	1		61506	Acetolactate synthase large subunit  putative
3615	38424	LLHKPE_00787	55,21	7	7	5600000	1	1	1		32091	ADP-ribosyl-(Dinitrogen reductase) hydrolase
3429	20492	AEBICJ_01727	55,11	2	2	977000	1	1	1		43841	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
3409	11899	IFKLJE_04901	55,09	3	3	9880000	1	1	1		39108	PEB1
3109	54391	AEBICJ_05346	54,99	1	1	1210000	1	1	1	Carbamidomethylation	158269	EcxA zinc-binding domain-containing protein
3616	56007	JABIIP_03102	54,81	9	9	192000	1	1	1		22787	phosphoribosylanthranilate isomerase
3633	38467	HNMFNB_00085	54,7	6	6	32600000	1	1	1	Carbamidomethylation	15817	Chromate resistance protein
3185	2751	LLHKPE_02820	54,56	1	1	1990000	1	1	1		99737	Protein kinase domain-containing protein
3617	7802	DCJHLG_00516	54,54	4	4	4700000	1	1	1		48799	Citrate transporter-like domain-containing protein
3617	7803	JABIIP_02299	54,54	4	4	4700000	1	1	1		48804	Citrate transporter-like domain-containing protein
3411	2294	FCFFJI_01847	54,52	4	4	8500000	1	1	1		35948	UDP-glucose 4-epimerase
2798	20484	LLHKPE_02433	54,51	4	4	651000	1	1	2		54776	Putative beta-barrel assembly-enhancing protease
2844	3764	FCFFJI_01826	54,47	9	9	5030000	2	1	2		39036	Phosphoserine aminotransferase
3618	56013	FCFFJI_02412	54,46	4	4	2310000	1	1	1		45827	Right handed beta helix domain-containing protein
3401	8142	LLHKPE_01829	54,44	13	13	29300000	1	1	1		9481	Carrier domain-containing protein
2397	37618	LLHKPE_02518	54,43	8	8	10600000	1	1	3		18118	NUDIX hydrolase
2397	38411	DHPIBI_00420	54,43	8	8	10600000	1	1	3		17947	NUDIX hydrolase
2397	38412	BDJIJG_00241	54,43	8	8	10600000	1	1	3		18044	NUDIX domain-containing protein
2397	38413	LGNCKJ_01479	54,43	8	8	10600000	1	1	3		18164	ADP-ribose pyrophosphatase
2397	38414	AIFLKA_01069	54,43	8	8	10600000	1	1	3		17960	hypothetical protein
2853	7037	JABIIP_03256	54,4	11	11	156000	2	2	2		45353	Type II secretion system F family protein
3219	3083	FCFFJI_01830	54,39	5	5	6500000	1	1	1		31479	DNA ligase
2935	6804	APBOIA_00113	54,38	5	5	5040000	1	1	2		32898	Lpg1974 family pore-forming outer membrane protein
3022	8026	FCFFJI_01661	54,36	13	13	1650000	1	1	2	Deamidation (NQ)	13442	Holo-[acyl-carrier-protein] synthase
3523	2226	FCFFJI_02483	54,33	5	5	4340000	1	1	1		34422	MBL fold metallo-hydrolase
2585	54929	LLHKPE_02066	54,22	7	7	7720000	2	2	3	Carbamidomethylation	41142	AmmeMemoRadiSam system radical SAM enzyme
3156	15231	JABIIP_01077	54,19	7	7	4150000	1	1	1		22831	YbhB/YbcL family Raf kinase inhibitor-like protein
3631	26667	HNMFNB_00510	54,11	2	2	928000	1	1	1		45001	glutamate-5-semialdehyde dehydrogenase
3465	8071	LLHKPE_03222	54,04	12	12	24500000	1	1	1		16890	Chitin-binding type-3 domain-containing protein
3334	2373	FCFFJI_01903	53,96	4	4	2950000	1	1	1	Carbamidomethylation	33356	dTDP-4-dehydrorhamnose reductase
3619	56016	AOOPHA_03091	53,86	4	4	767000	1	1	1		39479	NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
3027	8269	LLHKPE_01602	53,82	8	8	6830000	1	1	2		12685	fumarate reductase subunit FrdD
3468	8152	LLHKPE_02738	53,82	2	2	1500000	1	1	1		82484	protein O-GlcNAc transferase
3194	37249	LLHKPE_01495	53,81	9	9	6470000	1	1	1		14526	Poly(Hydroxyalkanoate) granule-associated protein
3639	56036	LNJFLG_00388	53,71	3	3	2920000	1	1	1		35076	TRAP dicarboxylate transporter  DctP subunit
3267	16629	HAPDOO_02482	53,68	2	2	913000	1	1	1		50902	adenylosuccinate lyase
2266	4744	HAPDOO_00086	53,66	1	1	2440000	2	1	3		196844	histidine kinase
2900	5472	FCFFJI_02326	53,63	11	11	7920000	1	1	2		17617	Bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
2591	56017	BDJIJG_00831	53,63	14	14	841000	1	1	3		9667	FAD assembly factor SdhE
3620	56019	HAPDOO_02089	53,54	7	7	6090000	1	1	1	Carbamidomethylation	24132	Alkyl hydroperoxide reductase C
2703	37598	LLHKPE_03491	53,51	8	8	6250000	2	2	2		35008	Putative Adenylate cyclase
