Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 2	Area Sample 2	#Peptides	#Unique	#Spec Sample 2	PTM	Avg. Mass	Description
3262	19210	FCFFJI_00403	63,25	12	12	1,94E+06	1	1	1		20921	Ubiquinone biosynthesis accessory factor UbiJ
2610	18477	LLHKPE_02678	63,04	5	5	5,17E+06	1	1	2		27479	Surface lipoprotein
2610	20381	DCJHLG_02682	63,04	5	5	5,17E+06	1	1	2		27154	VacJ family lipoprotein
2423	8084	LLHKPE_02090	62,95	7	7	2,41E+06	1	1	3	Carbamidomethylation	24073	hypothetical protein
2877	7129	DCJHLG_01946	62,9	13	13	3,99E+06	1	1	2		17145	protein-export chaperone SecB
3167	2475	LLHKPE_02149	62,81	4	4	1,83E+06	1	1	1		31576	FAS1-like dehydratase domain-containing protein
3211	6200	FCFFJI_01379	62,78	8	8	2,07E+06	1	1	1		32230	Methionyl-tRNA formyltransferase
3176	7297	LLHKPE_02815	62,73	3	3	2,18E+06	1	1	1		72345	Putative Calcium/calmodulin-dependent protein kinase
2961	2733	LLHKPE_00450	62,71	4	4	2,45E+06	1	1	1		30993	trehalose-phosphatase
2705	7547	LLHKPE_02509	62,55	12	12	5,08E+06	1	1	2		17435	DUF1134 domain-containing protein
2274	5714	LLHKPE_03231	62,47	4	4	1,49E+07	1	1	3		29459	Outer membrane protein beta-barrel domain-containing protein
2601	2515	HAPDOO_01354	62,47	11	11	3,37E+06	2	1	2		49899	Acetate transporter ActP
3492	8051	LLHKPE_01827	62,43	4	4	9,77E+05	1	1	1		34144	Hydrolase  exosortase system type 1 associated
3394	9642	FCFFJI_00001	62,42	13	13	2,05E+07	1	1	1		22778	Lipoprotein
2685	4509	FCFFJI_00849	62,39	3	3	3,35E+06	1	1	2		60582	Potassium channel protein
2931	18250	AEBICJ_03731	62,2	3	3	3,23E+05	1	1	1		90026	endopeptidase La
3488	8299	DHPIBI_00144	62,19	6	6	1,07E+07	1	1	1		19167	DJ-1 family glyoxalase III
3488	8300	JABIIP_02535	62,19	6	6	1,07E+07	1	1	1		19022	DJ-1 family glyoxalase III
3488	8301	LGNCKJ_00095	62,19	6	6	1,07E+07	1	1	1		19039	DJ-1 family glyoxalase III
3488	8302	DCJHLG_00324	62,19	6	6	1,07E+07	1	1	1		19011	DJ-1 family glyoxalase III
2814	20382	FCFFJI_01191	62,16	12	12	5,72E+06	1	1	2	Carbamidomethylation	15284	Type II toxin-antitoxin system VapC family toxin
3484	14702	LLHKPE_01660	62,15	2	2	8,50E+05	1	1	1		118657	Acriflavin resistance protein
3325	2846	LLHKPE_01446	62,13	11	11	4,16E+06	1	1	1		13722	Response regulatory domain-containing protein
3300	6350	DCJHLG_00955	62,09	17	17	1,00E+07	1	1	1		9418	50S ribosomal protein L27
3300	8140	DHPIBI_02666	62,09	17	17	1,00E+07	1	1	1		9351	Large ribosomal subunit protein bL27
3300	8141	LGNCKJ_00632	62,09	17	17	1,00E+07	1	1	1		9390	50S ribosomal protein L27
3485	8060	FCFFJI_00595	62,05	12	12	5,99E+06	1	1	1		14303	VOC family protein
3334	8186	LLHKPE_00403	62,04	6	6	6,54E+05	1	1	1		18201	NADH-quinone oxidoreductase subunit NuoB
3334	5838	AIFLKA_01850	62,04	6	6	6,54E+05	1	1	1		18151	NADH-quinone oxidoreductase subunit NuoB
2639	3699	FCFFJI_00551	62,03	9	9	2,80E+06	2	2	2		27144	dihydropteroate synthase
3297	19398	FCFFJI_01088	61,96	4	4	3,80E+06	1	1	1		39619	diguanylate cyclase
2797	4424	JABIIP_01250	61,91	13	13	2,11E+07	1	1	2		16561	Tellurite resistance TerB
3287	19344	LLHKPE_00411	61,86	7	7	1,29E+06	1	1	1		33443	Histone deacetylase superfamily
3307	19479	HLIGHJ_01663	61,77	2	2	1,03E+06	1	1	1		109728	TonB-dependent Receptor Plug Domain protein
3013	3376	LLHKPE_02689	61,76	4	4	1,10E+06	1	1	1	Carbamidomethylation	45272	SAM-dependent methyltransferase
3184	19332	FCFFJI_00923	61,74	5	5	1,44E+06	1	1	1		39128	Obg family GTPase CgtA
2579	4444	LLHKPE_00961	61,66	3	3	2,62E+06	1	1	2		26689	High-affinity branched-chain amino acid transport ATP-binding protein
3246	7198	AIFLKA_01982	61,58	12	12	3,13E+06	1	1	1		12134	Grx4 family monothiol glutaredoxin
3246	8277	JABIIP_03276	61,58	12	12	3,13E+06	1	1	1		12497	Grx4 family monothiol glutaredoxin
3246	8278	LGNCKJ_01753	61,58	12	12	3,13E+06	1	1	1		12277	Grx4 family monothiol glutaredoxin
3246	8279	DCJHLG_01194	61,58	12	12	3,13E+06	1	1	1		12358	Grx4 family monothiol glutaredoxin
3246	8280	BDJIJG_02427	61,58	11	11	3,13E+06	1	1	1		12690	Grx4 family monothiol glutaredoxin
2515	3482	FCFFJI_01669	61,51	7	7	2,08E+06	2	2	2		39717	FemAB family XrtA/PEP-CTERM system-associated protein
3271	19257	LLHKPE_03364	61,48	6	6	2,82E+06	1	1	1		52006	NADP-dependent succinate-semialdehyde dehydrogenase
3355	7974	AIFLKA_00632	61,45	18	18	2,56E+06	1	1	1		11425	preprotein translocase subunit SecG
3355	7973	JABIIP_02825	61,45	18	18	2,56E+06	1	1	1		11291	preprotein translocase subunit SecG
3355	7975	LGNCKJ_00837	61,45	18	18	2,56E+06	1	1	1		11634	preprotein translocase subunit SecG
3355	7976	DHPIBI_01169	61,45	18	18	2,56E+06	1	1	1		11525	Protein-export membrane protein SecG
2862	7588	NNLLKL_02656	61,42	6	6	1,49E+05	2	1	2		26563	3-oxoacyl-[acyl-carrier-protein] reductase
3186	19356	FCFFJI_00658	61,41	7	7	4,86E+05	1	1	1		18302	ribosome maturation factor RimM
3269	7088	FCFFJI_01705	61,39	3	3	1,06E+06	1	1	1		47889	Cation:proton antiporter
2988	4042	AEBICJ_01646	61,37	2	2	1,97E+06	1	1	1	Carbamidomethylation	89808	hypothetical protein
3191	5723	FCFFJI_02120	61,13	9	9	3,66E+06	1	1	1		21520	DUF5666 domain-containing protein
2573	2470	LLHKPE_02180	61,12	9	9	9,18E+06	2	2	2	Carbamidomethylation	71394	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein
3135	5004	FCFFJI_01599	61,06	5	5	4,77E+06	1	1	1		28075	Enoyl-CoA hydratase/isomerase family protein
2986	2419	DCJHLG_01385	61,05	2	2	9,76E+05	1	1	1		69848	TonB-dependent receptor
2985	4821	AEBICJ_00678	60,94	3	3	4,11E+06	1	1	1		34152	30S ribosomal protein S2
3502	20411	JABIIP_00456	60,84	9	9	1,61E+05	1	1	1		13337	Helix-turn-helix domain protein
3502	20412	DHPIBI_00668	60,84	9	9	1,61E+05	1	1	1		13336	Helix-turn-helix domain protein
3486	3991	LLHKPE_02224	60,71	7	7	1,33E+06	1	1	1		27171	hypothetical protein
2569	6133	FCFFJI_00373	60,66	7	7	5,89E+06	1	1	2		33111	hypothetical protein
3277	19297	LLHKPE_01991	60,66	2	2	2,39E+05	1	1	1		84720	histidine kinase
2621	3723	LLHKPE_01840	60,61	2	2	1,21E+06	1	1	2	Deamidation (NQ)	57611	Putative FHA domain containing protein
3487	11801	HNMFNB_02188	60,57	8	8	3,81E+06	1	1	1		26034	PEP-CTERM sorting domain-containing protein
2878	20389	LLHKPE_00687	60,53	11	11	3,21E+06	1	1	2		16166	Thioesterase
3149	7030	LLHKPE_01361	60,43	2	2	4,80E+05	1	1	1		71083	ribosomal protection-like ABC-F family protein
2879	8198	JABIIP_02380	60,43	9	9	9,75E+06	1	1	2	Deamidation (NQ)	14377	lactoylglutathione lyase
2879	8199	LLHKPE_01498	60,43	9	9	9,75E+06	1	1	2	Deamidation (NQ)	14340	lactoylglutathione lyase
2702	5938	DCJHLG_01032	60,4	13	13	1,91E+07	1	1	2		11287	50S ribosomal protein L23
2702	8070	AIFLKA_01927	60,4	13	13	1,91E+07	1	1	2		11176	50S ribosomal protein L23
2702	6049	LGNCKJ_02130	60,4	12	12	1,91E+07	1	1	2		11854	Large ribosomal subunit protein uL23
3084	3772	LLHKPE_00232	60,31	3	3	3,72E+06	1	1	1		51842	threonine synthase
3084	4811	LGNCKJ_01404	60,31	3	3	3,72E+06	1	1	1		51931	Threonine synthase
2526	18316	BDJIJG_03928	60,31	4	4	1,39E+07	1	1	2		60474	Arylsulfatase
2526	18324	AIFLKA_02285	60,31	4	4	1,39E+07	1	1	2		60321	Arylsulfatase
2526	18325	DHPIBI_00196	60,31	4	4	1,39E+07	1	1	2		60319	Arylsulfatase
2885	8049	FCFFJI_00667	60,28	9	9	4,09E+05	1	1	2		13267	STAS/SEC14 domain-containing protein
3130	4074	DIBEOF_02289	60,25	3	3	2,63E+06	1	1	1		41356	Branched chain amino acid ABC transporter substrate-binding protein
2599	3693	JABIIP_02687	60,21	6	6	3,90E+06	1	1	2		20537	DUF5666 domain-containing protein
2558	2519	JABIIP_01575	60,1	7	7	3,79E+06	2	1	2		47154	Homoserine dehydrogenase
3490	7899	LLHKPE_01817	60,06	7	7	6,73E+05	1	1	1	Carbamidomethylation	28419	Cobalamin biosynthesis protein CbiG
3507	20419	JABIIP_02247	60,04	20	20	7,24E+05	1	1	1		5084	50S ribosomal protein L34
3507	20420	LGNCKJ_00234	60,04	20	20	7,24E+05	1	1	1		5142	50S ribosomal protein L34
3507	20421	DHPIBI_03002	60,04	20	20	7,24E+05	1	1	1		5142	50S ribosomal protein L34
3507	20422	LLHKPE_02475	60,04	20	20	7,24E+05	1	1	1		5127	50S ribosomal protein L34
2962	1832	FCFFJI_01572	60,02	3	3	1,24E+06	1	1	1		67924	Protein translocase subunit SecD
2744	18501	JABIIP_01569	60,01	8	8	9,94E+05	2	1	2		23302	ABC-type transport auxiliary lipoprotein component domain-containing protein
3491	6462	FCFFJI_00765	60	19	19	4,85E+06	1	1	1		13168	hypothetical protein
2880	5424	FCFFJI_01132	59,9	9	9	6,63E+06	1	1	2		22789	phosphoribosylglycinamide formyltransferase
2646	18284	JABIIP_01045	59,85	6	6	0,00E+00	2	1	2	Carbamidomethylation	35907	prolyl aminopeptidase
2646	19050	AIFLKA_00513	59,85	6	6	0,00E+00	2	1	2	Carbamidomethylation	35803	prolyl aminopeptidase
3395	20398	LLHKPE_00803	59,63	17	17	2,32E+06	1	1	1	Carbamidomethylation	9623	UPF0250 protein BN874_200086
3363	8058	BDJIJG_02433	59,63	8	8	8,51E+06	1	1	1		23742	Roadblock/LAMTOR2 domain-containing protein
3363	8059	JABIIP_02292	59,63	7	7	8,51E+06	1	1	1		27355	Roadblock/LAMTOR2 domain-containing protein
3363	8057	DHPIBI_02343	59,63	8	8	8,51E+06	1	1	1		23672	Roadblock/LAMTOR2 domain-containing protein
3151	6302	LLHKPE_02526	59,52	3	3	4,56E+06	1	1	1		44389	Twitching motility protein
3493	20399	BDJIJG_02127	59,48	3	3	1,73E+06	1	1	1		54096	hypothetical protein
3222	8528	LNJFLG_03329	59,46	6	6	2,38E+05	1	1	1		43214	2-aminoadipate transaminase
3131	2978	LLHKPE_03774	59,43	3	3	6,07E+06	1	1	1		46200	ErfK/YbiS/YcfS/YnhG family protein
3494	20400	ANKJKK_04235	59,4	4	4	2,65E+06	1	1	1		38366	Leucine-binding protein domain-containing protein
3201	6531	BDJIJG_00331	59,28	6	6	7,99E+05	1	1	1		26274	High-affinity branched-chain amino acid transport ATP-binding protein
3201	9065	AIFLKA_01507	59,28	6	6	7,99E+05	1	1	1		25923	High-affinity branched-chain amino acid transport ATP-binding protein
3201	7503	LLHKPE_00490	59,28	6	6	7,99E+05	1	1	1		25754	High-affinity branched-chain amino acid transport ATP-binding protein
3296	3262	LLHKPE_02659	59,23	14	14	2,07E+06	1	1	1		15028	CoA-binding domain-containing protein
2857	2859	LLHKPE_03414	59,23	10	10	3,90E+06	2	2	2		35255	octaprenyl diphosphate synthase
3499	20404	JABIIP_01526	59,08	6	6	1,25E+07	1	1	1		20815	acetate uptake transporter
3495	8127	BDJIJG_00084	58,94	4	4	5,92E+06	1	1	1		44467	UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase
3033	2706	LLHKPE_03691	58,89	1	1	1,33E+06	1	1	1		90186	GGDEF domain-containing response regulator
2550	18276	LLHKPE_03677	58,88	5	5	3,65E+06	2	2	2		41573	Beta-mannanase
3383	8102	BDJIJG_01357	58,86	12	12	1,55E+06	1	1	1	Carbamidomethylation	16301	cache domain-containing protein
2668	2381	LLHKPE_01170	58,83	4	4	1,59E+06	1	1	2		38048	Oxidoreductase FAD/NAD(P)-binding domain protein
2495	6945	LLHKPE_01175	58,81	9	9	5,53E+05	1	1	2	Carbamidomethylation	33152	hydroxymethylbilane synthase
3496	20402	JABIIP_01307	58,8	7	7	5,93E+06	1	1	1		33681	peptidylprolyl isomerase
2544	3214	LLHKPE_00115	58,78	3	3	2,04E+06	2	2	2	Carbamidomethylation; Deamidation (NQ)	88290	DNA topoisomerase I
2884	8167	DCJHLG_00728	58,76	5	5	4,84E+06	1	1	2	Carbamidomethylation	22021	Lipoprotein
3497	8229	HAPDOO_02839	58,73	14	14	1,75E+06	1	1	1	Carbamidomethylation	9143	Ferredoxin
2480	4291	AEBICJ_01536	58,67	4	4	4,19E+06	1	1	2		63437	30S ribosomal protein S1
3498	5442	JABIIP_00995	58,61	6	6	5,59E+06	1	1	1		21317	peptidoglycan-associated lipoprotein Pal
1914	18244	AEBICJ_02487	58,56	9	9	4,69E+06	1	1	4	Carbamidomethylation	20310	Alkyl hydroperoxide reductase
3076	5701	FCFFJI_00462	58,54	8	8	6,41E+06	1	1	1		25141	protein TolQ
3500	5606	LLHKPE_00947	58,41	14	14	7,56E+06	1	1	1	Carbamidomethylation	11134	Antibiotic biosynthesis monooxygenase
3519	8303	LLHKPE_00918	58,3	8	8	7,17E+05	1	1	1		12857	Phasin domain-containing protein
2860	6073	AEBICJ_03529	58,28	9	9	5,47E+06	2	2	2		21954	30S ribosomal protein S4
2882	5942	HAPDOO_02665	58,27	12	12	1,32E+07	1	1	2		15829	(R)-specific enoyl-CoA hydratase
2858	19171	LLHKPE_02529	58,24	3	3	2,24E+06	2	2	2		97365	ATPase  P-type (Transporting)  HAD superfamily  subfamily IC
2883	8014	LLHKPE_01865	58,14	13	13	2,63E+06	1	1	2	Carbamidomethylation	13501	NADH-quinone oxidoreductase subunit A
2625	8353	DHPIBI_03754	58,05	3	3	1,86E+06	1	1	2		38907	Porin
2625	8354	AIFLKA_01309	58,05	3	3	1,86E+06	1	1	2		39146	Porin
2625	8355	BDJIJG_03512	58,05	3	3	1,86E+06	1	1	2		38667	Porin
3175	19201	FCFFJI_01630	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	13559	Iron-sulfur cluster assembly scaffold protein IscU
3175	19514	LNJFLG_01580	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	14058	Iron-sulfur cluster assembly scaffold protein IscU
3175	20405	HNMFNB_02147	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	13775	Iron-sulfur cluster assembly scaffold protein IscU
3175	20406	DIBEOF_02776	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	13654	Iron-sulfur cluster assembly scaffold protein IscU
3175	20407	KABFEG_03791	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	13736	Iron-sulfur cluster assembly scaffold protein IscU
3175	20408	HAPDOO_00897	58,04	9	9	1,30E+06	1	1	1	Carbamidomethylation	13807	Iron-sulfur cluster assembly scaffold protein IscU
3175	20409	DIBEOF_02663	58,04	8	8	1,30E+06	1	1	1	Carbamidomethylation	15260	Fe-S cluster assembly scaffold IscU
3175	20410	KABFEG_02809	58,04	8	8	1,30E+06	1	1	1	Carbamidomethylation	15530	Fe-S cluster assembly scaffold IscU
3396	5423	FCFFJI_01239	58	9	9	1,75E+06	1	1	1		21341	transcriptional repressor LexA
2584	3156	FCFFJI_01853	57,96	7	7	2,77E+06	2	2	2		33170	GTPase Era
2152	5600	FCFFJI_00714	57,96	10	10	8,13E+06	1	1	4		11182	integration host factor subunit alpha
2194	1628	FCFFJI_00550	57,73	6	6	1,77E+06	2	1	3	Carbamidomethylation	69391	ATP-dependent zinc metalloprotease FtsH
2345	19180	LLHKPE_01366	57,64	6	6	2,72E+06	1	1	3		27323	diacetyl reductase [(S)-acetoin forming]
3523	8588	AIFLKA_02182	57,61	4	4	3,03E+06	1	1	1		22168	OmpW family protein
3523	8589	BDJIJG_01648	57,61	4	4	3,03E+06	1	1	1		22566	Outer membrane beta-barrel protein
3016	5009	DHPIBI_02225	57,56	2	2	1,69E+06	1	1	1		84808	Outer membrane protein assembly factor BamA
3016	19319	JABIIP_01548	57,56	2	2	1,69E+06	1	1	1		87437	outer membrane protein assembly factor BamA
3504	9686	HADHNG_03534	57,53	4	4	7,73E+05	1	1	1		24800	3-oxoacyl-[acyl-carrier-protein] reductase MabA
3270	3669	JABIIP_02995	57,53	3	3	5,20E+06	1	1	1		54219	L D-TPase catalytic domain-containing protein
3168	16213	LGNCKJ_01786	57,5	12	12	1,69E+05	1	1	1		20927	F0F1 ATP synthase subunit delta
3290	19364	AIFLKA_02983	57,41	4	4	1,34E+06	1	1	1		30378	Outer membrane protein beta-barrel domain-containing protein
3092	18758	LLHKPE_01647	57,24	14	14	4,20E+06	1	1	1		19569	Putative restriction endonuclease domain-containing protein
2516	2064	FCFFJI_01742	57,19	7	7	1,81E+07	2	2	2		41527	Efflux RND transporter periplasmic adaptor subunit
3503	2917	FCFFJI_02413	57,06	6	6	4,24E+06	1	1	1		32374	Glucokinase
2467	2684	JABIIP_03046	57,02	16	16	1,75E+03	2	1	3		10377	30S ribosomal protein S15
3139	8784	KABFEG_00046	56,99	8	8	6,95E+06	1	1	1		21415	Superoxide dismutase
3139	8786	DIBEOF_02701	56,99	8	8	6,95E+06	1	1	1		21498	Superoxide dismutase
3139	8785	LNJFLG_04117	56,99	8	8	6,95E+06	1	1	1		21336	Superoxide dismutase
3046	3343	FCFFJI_00915	56,75	8	8	3,06E+06	1	1	1		24544	ABC transporter ATP-binding protein
2532	3975	HAPDOO_02637	56,6	3	3	2,74E+06	1	1	2	Deamidation (NQ)	37938	C4-dicarboxylate-binding periplasmic protein
3506	20418	HNMFNB_00820	56,43	8	8	1,61E+07	1	1	1		14339	chemotaxis response regulator CheY
2967	18329	DHPIBI_00018	56,4	3	3	2,40E+06	1	1	1		71648	Cyclic nucleotide-binding domain-containing protein
2967	18970	AIFLKA_02906	56,4	3	3	2,40E+06	1	1	1		72384	Cyclic nucleotide-binding domain-containing protein
2967	19817	JABIIP_00137	56,4	3	3	2,40E+06	1	1	1		71746	Cyclic nucleotide-binding/CBS domain-containing protein
2967	19889	DCJHLG_01296	56,4	6	6	2,40E+06	1	1	1		34266	Signal transduction protein
3035	8986	FGMNAO_01296	56,38	1	1	7,32E+05	1	1	1		99328	TonB-dependent receptor
3035	19121	JHMPCE_00540	56,38	1	1	7,32E+05	1	1	1		99768	TonB-dependent receptor
3348	6685	LLHKPE_00960	56,16	8	8	2,95E+06	1	1	1		28777	Leucine/isoleucine/valine transporter subunit ATP-binding component of ABC superfamily
2642	2908	LLHKPE_03103	56,16	11	11	8,92E+06	1	1	2		9988	30S ribosomal protein S17
3505	4380	AEBICJ_04410	56,11	11	11	4,78E+06	1	1	1		21115	hypothetical protein
2549	3242	FCFFJI_01346	56,09	7	7	3,62E+06	2	2	2	Deamidation (NQ)	51054	hypothetical protein
3090	5718	AIFLKA_00081	56,06	1	1	8,51E+05	1	1	1		95412	Circularly permuted type 2 ATP-grasp protein
3090	6773	DCJHLG_00178	56,06	2	2	8,51E+05	1	1	1		80258	A circularly permuted ATPgrasp
3090	5656	LLHKPE_00842	56,06	1	1	8,51E+05	1	1	1		95166	DUF403 domain-containing protein
3090	8499	DHPIBI_01830	56,06	1	1	8,51E+05	1	1	1		95109	DUF403 domain-containing protein
3508	4641	FCFFJI_01117	56,03	12	12	2,47E+06	1	1	1		13118	CbiX/SirB N-terminal domain-containing protein
2679	3223	JABIIP_02781	55,94	13	13	5,21E+06	1	1	2	Deamidation (NQ)	14298	50S ribosomal protein L17
2788	7314	DIBEOF_02361	55,85	3	3	4,63E+06	1	1	2		61526	CTP synthase
2788	7313	LNJFLG_02962	55,85	3	3	4,63E+06	1	1	2		61032	CTP synthase
2886	20425	FCFFJI_02637	55,8	4	4	3,09E+06	1	1	2		39959	Glycosyltransferase family 2 protein
3397	8202	FCFFJI_02194	55,73	12	12	8,62E+05	1	1	1	Carbamidomethylation	16422	ribosome maturation factor RimP
2799	19995	LLHKPE_00418	55,7	5	5	3,40E+06	1	1	2		26920	YciK family oxidoreductase
3371	20086	JABIIP_00142	55,7	3	3	1,52E+06	1	1	1		34056	hypothetical protein
3509	20424	JABIIP_00842	55,67	18	18	2,68E+06	1	1	1		13706	Response regulator
3247	5781	ANKJKK_02739	55,57	1	1	1,63E+07	1	1	1	Deamidation (NQ)	101365	Translation initiation factor IF-2
3510	20427	JABIIP_00732	55,46	6	6	3,62E+06	1	1	1		20721	elongation factor P
2616	18798	LLHKPE_01216	55,45	9	9	5,24E+06	1	1	2		28508	Putative metallo-dependent hydrolase (With domain)
2618	18998	LLHKPE_01521	55,4	12	12	6,62E+06	2	2	2		44897	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2351	19445	AEBICJ_01771	55,25	4	4	1,55E+06	1	1	3		32334	Lipoprotein
2525	1965	LLHKPE_02253	55,24	3	3	1,13E+06	2	1	2		59067	AAA-ATPase
3341	19824	DHPIBI_00659	55,22	12	12	1,64E+06	1	1	1		18879	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
3309	6341	FCFFJI_00375	55,12	8	8	5,89E+06	1	1	1		21369	Corrinoid adenosyltransferase
3236	3577	FCFFJI_01818	55,1	10	10	1,46E+07	1	1	1		12625	putative PEP-binding protein
3360	8071	LLHKPE_03222	55,06	12	12	2,58E+07	1	1	1		16890	Chitin-binding type-3 domain-containing protein
3248	7890	FCFFJI_00439	55,04	11	11	9,55E+06	1	1	1		13956	PTS fructose transporter subunit IIA
3547	20514	JABIIP_00314	55	1	1	2,51E+06	1	1	1		97668	Molybdopterin oxidoreductase
2783	8333	AEBICJ_05658	54,92	7	7	1,91E+06	1	1	2		13848	Excinuclease ATPase subunit
3173	5470	LLHKPE_01542	54,85	21	21	1,67E+07	1	1	1		12357	ribosome hibernation-promoting factor  HPF/YfiA family
3173	7887	DCJHLG_02518	54,85	21	21	1,67E+07	1	1	1		12278	ribosome hibernation-promoting factor  HPF/YfiA family
2270	5393	AEBICJ_04192	54,81	3	3	7,04E+06	1	1	3		38961	Calcineurin-like phosphoesterase domain-containing protein
2887	4754	HADHNG_03513	54,77	7	7	3,48E+06	1	1	2		38261	Iron ABC transporter substrate-binding protein
3165	18994	HKHPLO_00779	54,77	2	2	2,23E+05	1	1	1		86342	TonB-dependent siderophore receptor
2484	18249	BDJIJG_01389	54,76	7	7	3,50E+06	2	1	2		38242	recombinase RecA
2484	18263	LLHKPE_03586	54,76	3	3	3,50E+06	2	1	2		78419	recombinase RecA
3169	6366	FCFFJI_01442	54,6	3	3	1,96E+06	1	1	1		48408	ribosome biogenesis GTPase Der
3366	5964	LLHKPE_02462	54,58	5	5	4,17E+06	1	1	1		45409	dihydroorotase
3086	18573	FCFFJI_00190	54,51	2	2	2,03E+06	1	1	1		76277	Cytochrome c domain-containing protein
3180	19293	KNPENJ_00925	54,48	7	7	5,36E+05	1	1	1		29744	Lamin tail domain-containing protein
3220	19794	FCFFJI_02699	54,25	3	3	7,71E+06	1	1	1		48139	Adenylate/guanylate cyclase domain-containing protein
3072	5897	LNJFLG_00098	54,2	5	5	9,44E+05	1	1	1		32039	Amino acid ABC transporter substrate-binding protein
3080	4018	FCFFJI_02416	54,17	3	3	8,69E+05	1	1	1		56894	PilZ domain-containing protein
3289	3429	LLHKPE_00533	54,11	2	2	1,01E+06	1	1	1		63375	Tetratricopeptide repeat protein
2806	9525	FCFFJI_00177	54,1	2	2	3,90E+06	1	1	2		66421	Type II/IV secretion system protein
3110	19422	LGNCKJ_01386	54,09	2	2	4,17E+06	1	1	1		54169	Malonyl-CoA decarboxylase
3157	18823	LLHKPE_02532	53,86	7	7	1,24E+06	1	1	1		36233	protease SohB
3511	20430	LLHKPE_03189	53,85	12	12	8,39E+05	1	1	1	Carbamidomethylation	11731	Toxin
3379	20238	FGMNAO_00706	53,84	2	2	7,41E+05	1	1	1		106511	TonB-dependent receptor
3513	8122	LLHKPE_03498	53,76	4	4	9,13E+06	1	1	1		26173	Transmembrane protein
3181	3786	FCFFJI_01483	53,76	4	4	7,62E+06	1	1	1		27953	tryptophan synthase subunit alpha
3203	19517	FCFFJI_00414	53,55	8	8	4,93E+06	1	1	1		27408	AAA family ATPase
3512	7306	FCFFJI_00292	53,48	7	7	1,57E+06	1	1	1		26658	16S rRNA (uracil(1498)-N(3))-methyltransferase
3101	19036	HAPDOO_02681	53,44	6	6	6,57E+05	1	1	1		41595	Isovaleryl-CoA dehydrogenase  mitochondrial
3398	4640	FCFFJI_00226	53,43	15	15	4,03E+05	1	1	1		24551	ribose-5-phosphate isomerase RpiA
3514	20435	FCFFJI_01333	53,23	8	8	3,80E+06	1	1	1	Carbamidomethylation	29815	diaminopimelate epimerase
3543	20511	ODMPFI_03097	53,21	5	5	2,94E+06	1	1	1		17141	hypothetical protein
3524	6126	LLHKPE_02027	53,09	5	5	1,16E+07	1	1	1		18827	Flagellar protein FlaG
3516	8161	HADHNG_02474	53,06	3	3	1,21E+06	1	1	1		40173	C4-dicarboxylate ABC transporter
3515	20437	AEBICJ_05872	52,96	2	2	1,61E+06	1	1	1		76060	Cell envelope biogenesis protein OmpA
2568	19033	AEBICJ_03375	52,95	13	13	5,78E+05	1	1	2		16724	50S ribosomal protein L9
3399	8142	LLHKPE_01829	52,88	13	13	1,31E+07	1	1	1		9481	Carrier domain-containing protein
3533	20492	AEBICJ_01727	52,85	2	2	6,55E+05	1	1	1		43841	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
2546	6562	LLHKPE_02078	52,81	17	17	3,29E+06	2	2	2		19190	Protein YrdA
2947	1544	HKHPLO_02696	52,78	2	2	4,20E+06	1	1	1		83233	TonB-dependent receptor
2555	3810	LNJFLG_03699	52,76	6	6	8,08E+06	1	1	2	Carbamidomethylation	34664	Extra-cytoplasmic solute receptor
3310	3961	FCFFJI_01857	52,67	2	2	4,64E+05	1	1	1		66173	translation elongation factor 4
3310	18154	HNMFNB_00048	52,67	2	2	4,64E+05	1	1	1		66374	translation elongation factor 4
3310	20455	DIBEOF_02993	52,67	2	2	4,64E+05	1	1	1		66509	translation elongation factor 4
3310	20456	LNJFLG_00251	52,67	2	2	4,64E+05	1	1	1		66269	translation elongation factor 4
3310	20457	KABFEG_04035	52,67	2	2	4,64E+05	1	1	1		66531	translation elongation factor 4
3367	3551	FCFFJI_00825	52,65	2	2	2,09E+06	1	1	1		39967	MBL fold metallo-hydrolase
3408	20517	AOOPHA_00717	52,57	4	4	4,78E+05	1	1	1		21484	hypothetical protein
2888	20442	AEBICJ_03549	52,29	12	12	5,52E+06	1	1	2		13234	50S ribosomal protein L22
2350	5558	FCFFJI_00912	52,24	3	3	1,23E+07	1	1	3	Deamidation (NQ)	48166	HlyC/CorC family transporter
2472	20706	LLHKPE_01118	52,19	7	7	7,17E+06	2	2	3		13998	Lysozyme inhibitor LprI-like N-terminal domain-containing protein
2816	20443	HAPDOO_00346	52,17	2	2	6,56E+07	1	1	2	Deamidation (NQ)	67788	2-oxoglutarate oxidoreductase subunit KorA
